"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",9,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"2",5,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"3",5,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"4",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",4,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"6",4,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7",6,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"8",7,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"9",4,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"10",6,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"11",4,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"12",6,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13",7,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"14",7,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"15",3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16",4,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"17",3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"18",5,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"19",7,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"20",6,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"21",6,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"22",5,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"23",4,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"24",4,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"25",5,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"26",7,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"27",3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"28",6,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"29",4,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"30",7,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"31",3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"32",7,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"33",7,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"34",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35",5,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"36",9,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"37",5,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"38",6,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"39",2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"40",4,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"41",4,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"42",5,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"43",7,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"44",6,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"45",5,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"46",7,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"47",5,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"48",5,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"49",4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"50",5,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51",6,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"52",4,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"53",3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"54",4,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"55",3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"56",6,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"57",4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"58",8,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"59",6,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"60",6,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"61",5,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"62",6,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"63",3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64",6,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
