"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",1,0,1,0,0,0
"2",2,0,1,1,0,0
"3",1,0,0,1,0,0
"4",2,1,0,1,0,0
"5",2,1,1,0,0,0
"6",4,1,0,1,1,1
"7",1,1,0,0,0,0
"8",2,0,1,1,0,0
"9",3,0,1,0,1,1
"10",4,1,1,0,1,1
"11",2,1,0,1,0,0
"12",1,0,0,0,1,0
"13",3,0,1,0,1,1
"14",4,1,1,1,0,1
"15",1,0,1,0,0,0
"16",3,0,0,1,1,1
"17",2,1,1,0,0,0
"18",3,0,1,1,1,0
"19",4,1,1,0,1,1
"20",1,0,1,0,0,0
"21",3,1,0,0,1,1
"22",4,1,1,0,1,1
"23",2,0,1,1,0,0
"24",4,0,1,1,1,1
"25",3,1,1,0,1,0
"26",3,1,0,1,1,0
"27",1,0,0,0,1,0
"28",3,0,1,1,0,1
"29",4,1,0,1,1,1
"30",0,0,0,0,0,0
"31",3,0,1,0,1,1
"32",4,1,1,0,1,1
"33",1,0,1,0,0,0
"34",2,1,1,0,0,0
"35",1,0,0,1,0,0
"36",2,1,0,1,0,0
"37",2,0,0,1,1,0
"38",2,0,1,0,0,1
"39",2,0,0,1,0,1
"40",3,0,0,1,1,1
"41",3,1,1,1,0,0
"42",1,0,0,0,1,0
"43",2,0,1,0,0,1
"44",3,1,1,1,0,0
"45",3,1,1,1,0,0
"46",2,0,0,1,0,1
"47",1,0,0,0,0,1
"48",2,0,1,0,0,1
"49",4,1,1,0,1,1
"50",4,0,1,1,1,1
"51",2,1,0,0,0,1
"52",1,0,0,1,0,0
"53",4,1,1,1,0,1
"54",3,1,1,0,1,0
"55",2,0,1,0,1,0
"56",1,1,0,0,0,0
"57",2,0,0,1,0,1
"58",1,0,0,0,0,1
"59",4,0,1,1,1,1
"60",2,1,0,0,0,1
"61",2,0,1,0,1,0
"62",2,0,1,1,0,0
"63",4,1,1,0,1,1
"64",3,1,0,0,1,1
"65",2,1,0,0,1,0
"66",2,1,0,0,0,1
"67",2,0,0,1,0,1
"68",1,0,0,0,1,0
"69",4,1,1,1,0,1
"70",3,1,1,1,0,0
"71",2,0,1,0,0,1
"72",1,0,0,1,0,0
"73",3,1,1,0,1,0
"74",2,0,1,0,0,1
"75",3,0,1,0,1,1
"76",4,1,0,1,1,1
"77",2,1,0,0,1,0
"78",4,1,1,1,1,0
"79",2,0,1,0,0,1
"80",2,1,1,0,0,0
"81",2,0,0,1,0,1
"82",2,0,0,1,1,0
"83",1,0,1,0,0,0
"84",4,1,1,1,1,0
"85",3,0,1,1,1,0
"86",4,1,1,1,0,1
"87",2,1,0,1,0,0
"88",3,0,0,1,1,1
"89",2,1,0,1,0,0
"90",5,1,1,1,1,1
"91",1,0,0,0,0,1
"92",3,1,1,1,0,0
"93",4,1,1,0,1,1
"94",2,0,1,0,0,1
"95",5,1,1,1,1,1
"96",3,0,1,1,1,0
"97",1,1,0,0,0,0
"98",3,0,0,1,1,1
"99",3,0,1,0,1,1
"100",4,0,1,1,1,1
