"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15"
"1",2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"2",3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"3",3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"4",2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"8",3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"9",4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"10",4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"11",3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"12",3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"15",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"16",2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"17",4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"18",4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"19",2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"20",2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"21",4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"22",4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"23",2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"24",4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"25",3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"26",3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"27",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"28",2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"29",4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"30",3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"31",4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"32",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"33",2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"34",3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"35",4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"36",4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"37",3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"38",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"39",4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"40",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"41",3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"42",4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"43",3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"44",4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"45",3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"46",3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"47",3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"48",3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"49",2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"50",2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"51",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"52",2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"53",3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"54",3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"55",3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"56",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57",2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"58",4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"59",2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"60",3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"61",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"62",4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"63",3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"64",4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"65",5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"66",3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"68",3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"69",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"71",2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"72",5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"73",4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"74",4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"75",3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"76",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"77",3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"78",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"79",4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"80",3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"81",3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"82",4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"83",4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"84",3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"85",3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"86",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"87",5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"88",3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"89",2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"90",4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"91",4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
