"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",10,1,1,1,1,1,1,1,1,1,1
"2",3,1,0,0,0,1,0,0,1,0,0
"3",2,0,0,0,0,0,1,0,0,0,1
"4",4,1,0,0,0,1,0,1,1,0,0
"5",5,1,0,0,0,0,0,1,1,1,1
"6",5,0,0,1,1,0,0,0,1,1,1
"7",7,1,0,0,1,1,1,1,1,0,1
"8",5,1,0,0,0,1,1,1,1,0,0
"9",7,1,1,0,1,1,1,0,1,0,1
"10",4,0,1,1,1,0,0,0,0,0,1
"11",5,0,1,0,0,1,0,1,1,0,1
"12",3,0,0,0,0,0,0,1,1,1,0
"13",4,1,1,1,0,0,0,0,1,0,0
"14",7,1,0,1,0,0,1,1,1,1,1
"15",5,0,0,1,1,1,1,1,0,0,0
"16",3,1,0,0,0,0,1,0,0,0,1
"17",9,1,1,1,1,1,0,1,1,1,1
"18",3,0,1,0,0,0,0,1,0,0,1
"19",6,1,1,1,1,1,0,0,0,1,0
"20",4,0,0,0,0,1,1,1,0,0,1
"21",4,1,0,0,0,1,0,1,1,0,0
"22",4,1,0,0,1,0,1,0,0,1,0
"23",7,0,1,1,0,1,1,1,1,1,0
"24",3,0,0,1,0,0,0,1,0,1,0
"25",7,0,1,0,1,1,1,1,1,0,1
"26",5,0,1,1,1,0,0,0,1,0,1
"27",4,0,1,0,0,1,0,1,1,0,0
"28",6,1,1,1,1,1,0,1,0,0,0
"29",6,1,1,1,1,0,0,0,1,0,1
"30",6,0,1,1,1,0,1,1,0,1,0
"31",7,1,0,0,0,1,1,1,1,1,1
"32",7,1,0,1,1,1,0,1,1,1,0
"33",5,0,1,0,1,0,1,1,1,0,0
"34",3,0,0,1,0,0,1,0,0,0,1
"35",4,0,1,0,1,0,1,0,1,0,0
"36",4,0,0,1,1,0,1,0,0,1,0
"37",4,0,1,0,1,0,1,0,1,0,0
"38",4,1,0,0,1,0,0,1,0,0,1
"39",8,1,0,1,0,1,1,1,1,1,1
"40",6,1,1,0,0,0,1,1,1,1,0
"41",5,0,0,0,0,1,1,1,1,0,1
"42",6,1,0,1,0,1,1,0,1,1,0
"43",3,0,0,0,0,1,1,0,1,0,0
"44",7,1,0,0,0,1,1,1,1,1,1
"45",5,0,1,0,1,0,1,1,1,0,0
"46",4,0,0,1,0,1,1,0,0,1,0
"47",7,0,1,0,0,1,1,1,1,1,1
"48",6,1,1,0,1,0,0,1,1,1,0
"49",5,0,1,1,1,0,1,1,0,0,0
"50",4,0,1,0,1,0,1,0,0,0,1
