"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",4,1,1,0,1,1
"2",2,0,0,0,1,1
"3",2,1,0,0,0,1
"4",3,1,0,0,1,1
"5",4,1,1,1,1,0
"6",4,1,1,0,1,1
"7",4,1,1,0,1,1
"8",1,0,0,0,1,0
"9",1,0,0,1,0,0
"10",3,0,1,0,1,1
"11",2,1,0,1,0,0
"12",1,1,0,0,0,0
"13",3,1,1,0,1,0
"14",4,1,1,1,0,1
"15",2,1,1,0,0,0
"16",0,0,0,0,0,0
"17",4,0,1,1,1,1
"18",0,0,0,0,0,0
"19",3,1,1,0,1,0
"20",3,1,0,1,1,0
"21",3,0,1,0,1,1
"22",0,0,0,0,0,0
"23",2,1,0,0,0,1
"24",1,0,1,0,0,0
"25",1,1,0,0,0,0
"26",4,1,1,0,1,1
"27",2,0,0,1,0,1
"28",3,0,1,0,1,1
"29",2,1,0,1,0,0
"30",5,1,1,1,1,1
"31",3,1,0,1,0,1
"32",2,0,0,1,1,0
"33",0,0,0,0,0,0
"34",1,0,0,0,0,1
"35",3,1,0,1,0,1
"36",3,0,0,1,1,1
"37",1,0,0,0,0,1
"38",2,0,0,0,1,1
"39",1,0,0,0,0,1
"40",2,0,0,0,1,1
"41",1,0,0,1,0,0
"42",5,1,1,1,1,1
"43",2,0,1,1,0,0
"44",3,1,1,1,0,0
"45",2,1,1,0,0,0
"46",1,0,1,0,0,0
"47",1,0,0,0,1,0
"48",4,1,0,1,1,1
"49",2,1,0,0,0,1
"50",3,0,1,1,0,1
"51",2,1,0,0,0,1
"52",4,1,1,1,1,0
"53",1,0,0,0,0,1
"54",1,0,0,0,0,1
"55",5,1,1,1,1,1
"56",1,0,1,0,0,0
"57",3,0,1,0,1,1
"58",4,1,0,1,1,1
"59",3,0,1,1,0,1
"60",2,0,1,0,0,1
"61",4,0,1,1,1,1
"62",3,0,1,1,1,0
"63",2,0,0,1,0,1
"64",2,1,1,0,0,0
"65",0,0,0,0,0,0
"66",1,0,0,1,0,0
"67",2,1,0,0,0,1
"68",2,0,1,1,0,0
"69",2,0,1,1,0,0
"70",2,1,0,1,0,0
"71",5,1,1,1,1,1
"72",3,1,0,0,1,1
"73",1,0,0,0,1,0
"74",1,0,0,1,0,0
"75",2,1,0,0,0,1
"76",2,1,0,1,0,0
"77",4,0,1,1,1,1
"78",2,0,0,0,1,1
"79",3,1,0,1,1,0
"80",4,1,1,0,1,1
"81",2,1,0,0,1,0
"82",2,0,1,1,0,0
"83",2,1,0,1,0,0
"84",3,1,0,1,0,1
"85",2,0,0,1,1,0
"86",5,1,1,1,1,1
"87",4,1,1,1,1,0
"88",4,1,0,1,1,1
"89",3,1,1,1,0,0
"90",3,1,0,0,1,1
"91",2,0,0,0,1,1
"92",2,1,0,0,0,1
"93",2,0,0,1,0,1
"94",3,0,1,1,0,1
"95",4,1,0,1,1,1
"96",3,1,1,0,1,0
"97",1,0,0,1,0,0
"98",4,1,0,1,1,1
"99",3,0,1,1,0,1
"100",0,0,0,0,0,0
