"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",4,0,1,1,0,1,1,0,0,0,0
"2",5,0,0,0,1,0,1,1,1,1,0
"3",4,0,1,0,0,0,0,1,1,0,1
"4",3,0,0,0,0,1,1,0,1,0,0
"5",6,0,0,0,1,0,1,1,1,1,1
"6",9,1,1,1,1,1,1,1,0,1,1
"7",5,0,0,0,0,0,1,1,1,1,1
"8",3,0,1,0,0,0,0,1,0,1,0
"9",4,0,1,0,0,0,1,1,1,0,0
"10",7,1,1,1,1,1,1,0,0,0,1
"11",4,0,1,0,1,0,0,1,0,1,0
"12",4,1,0,0,1,0,0,0,0,1,1
"13",5,1,1,1,0,1,0,0,0,1,0
"14",5,1,0,0,0,1,1,1,1,0,0
"15",7,0,1,0,1,1,1,1,1,0,1
"16",7,1,1,1,1,1,1,0,0,0,1
"17",6,1,1,0,0,1,1,1,0,1,0
"18",3,0,1,0,1,1,0,0,0,0,0
"19",2,0,0,0,0,0,0,1,0,0,1
"20",5,1,1,1,0,1,0,0,0,1,0
"21",4,1,0,1,1,0,0,1,0,0,0
"22",6,1,1,1,0,0,1,0,1,0,1
"23",7,0,0,1,1,1,0,1,1,1,1
"24",4,0,0,1,1,0,1,1,0,0,0
"25",4,0,0,0,1,0,0,0,1,1,1
"26",7,1,0,1,0,1,1,1,1,0,1
"27",3,0,1,1,0,0,1,0,0,0,0
"28",7,1,1,1,0,1,1,0,0,1,1
"29",8,0,1,0,1,1,1,1,1,1,1
"30",2,0,0,0,1,1,0,0,0,0,0
"31",6,1,1,0,1,1,0,1,0,1,0
"32",6,0,1,1,0,0,1,0,1,1,1
"33",5,0,0,0,0,1,1,0,1,1,1
"34",7,1,1,1,0,1,1,0,1,1,0
"35",4,1,0,0,1,1,0,0,0,0,1
"36",1,0,0,0,0,0,0,0,0,1,0
"37",4,0,1,0,0,0,1,1,0,1,0
"38",7,1,0,1,0,1,1,1,1,0,1
"39",4,0,0,0,0,1,1,1,0,0,1
"40",7,1,1,0,1,1,1,1,1,0,0
"41",5,0,0,0,1,1,0,1,1,0,1
"42",7,0,0,1,0,1,1,1,1,1,1
"43",8,1,1,1,1,1,0,1,1,1,0
"44",4,0,1,0,1,0,0,1,0,1,0
"45",5,0,1,1,0,1,1,1,0,0,0
"46",5,1,0,0,1,0,1,0,0,1,1
"47",6,0,1,1,0,0,0,1,1,1,1
"48",4,1,1,0,0,1,1,0,0,0,0
"49",3,0,0,0,0,1,1,0,0,1,0
"50",4,1,1,1,0,0,0,0,1,0,0
