"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",8,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0
"2",7,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0
"3",7,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1
"4",12,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1
"5",9,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0
"6",6,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0
"7",7,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0
"8",8,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1
"9",9,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0
"10",9,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0
"11",8,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0
"12",9,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1
"13",11,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0
"14",10,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0
"15",11,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0
"16",7,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0
"17",14,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1
"18",11,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1
"19",9,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0
"20",11,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1
"21",13,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1
"22",12,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1
"23",12,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0
"24",12,1,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1
"25",8,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
"26",10,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1
"27",11,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0
"28",10,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0
"29",9,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0
"30",14,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1
"31",6,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0
"32",13,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0
"33",7,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0
"34",8,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1
"35",6,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
"36",9,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0
"37",12,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1
"38",10,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0
"39",10,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0
"40",11,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0
"41",5,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
"42",8,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0
"43",8,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0
"44",5,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
"45",8,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0
"46",10,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1
"47",14,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1
"48",11,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1
"49",10,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1
"50",11,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1
