"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",9,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0
"2",12,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1
"3",5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
"4",12,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1
"5",11,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0
"6",10,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0
"7",11,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1
"8",8,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1
"9",9,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0
"10",12,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1
"11",10,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0
"12",9,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1
"13",13,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1
"14",11,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0
"15",10,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1
"16",10,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0
"17",9,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0
"18",9,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0
"19",10,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1
"20",10,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1
"21",13,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0
"22",12,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1
"23",9,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1
"24",11,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1
"25",12,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1
"26",11,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1
"27",11,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1
"28",9,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1
"29",6,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"30",11,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1
"31",11,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1
"32",11,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0
"33",7,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1
"34",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"35",11,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1
"36",13,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0
"37",8,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1
"38",10,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0
"39",12,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0
"40",6,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
"41",10,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1
"42",15,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
"43",4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
"44",15,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1
"45",11,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1
"46",10,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1
"47",11,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0
"48",8,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0
"49",12,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1
"50",7,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
