"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15"
"1",2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"2",6,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0
"3",4,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
"4",5,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0
"5",3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
"6",6,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0
"7",6,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0
"8",4,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
"9",3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"10",2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"11",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"12",2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"13",5,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0
"14",6,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0
"15",3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"16",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"17",4,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
"18",5,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
"19",4,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
"20",6,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0
"21",7,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0
"22",6,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0
"23",6,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
"24",9,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"25",5,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0
"26",4,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
"27",7,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0
"28",4,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
"29",5,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0
"30",4,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
"31",3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"32",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"33",4,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
"34",3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"35",6,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0
"36",7,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0
"37",7,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0
"38",3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"39",5,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0
"40",6,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0
"41",3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
"42",6,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0
"43",4,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
"44",5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"45",4,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
"46",5,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0
"47",6,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0
"48",5,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0
"49",5,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0
"50",4,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
