"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",10,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1
"2",11,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1
"3",10,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1
"4",9,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1
"5",9,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0
"6",8,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1
"7",15,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1
"8",11,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1
"9",8,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1
"10",6,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
"11",11,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0
"12",6,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"13",8,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1
"14",12,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1
"15",8,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0
"16",9,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0
"17",10,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0
"18",8,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1
"19",17,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1
"20",9,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1
"21",8,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1
"22",12,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1
"23",6,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
"24",11,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1
"25",10,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0
"26",9,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0
"27",5,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"28",11,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,1
"29",9,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1
"30",8,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0
"31",7,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0
"32",5,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
