"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",2,0,1,0,0,1
"2",2,0,0,1,1,0
"3",2,0,1,0,0,1
"4",3,1,1,0,1,0
"5",1,0,0,1,0,0
"6",1,0,0,1,0,0
"7",2,0,0,1,0,1
"8",3,1,0,0,1,1
"9",4,1,1,1,0,1
"10",3,1,1,0,0,1
"11",2,1,0,0,0,1
"12",2,0,0,0,1,1
"13",2,0,0,1,0,1
"14",3,0,1,1,0,1
"15",1,1,0,0,0,0
"16",2,0,1,0,1,0
"17",4,1,1,0,1,1
"18",1,0,0,0,0,1
"19",4,1,1,1,1,0
"20",2,0,1,0,1,0
"21",3,0,0,1,1,1
"22",3,1,1,0,0,1
"23",1,1,0,0,0,0
"24",2,0,1,0,0,1
"25",4,1,1,1,1,0
"26",3,1,1,0,1,0
"27",0,0,0,0,0,0
"28",1,0,0,0,1,0
"29",1,1,0,0,0,0
"30",4,0,1,1,1,1
"31",4,1,1,0,1,1
"32",4,1,1,1,1,0
"33",2,1,1,0,0,0
"34",2,1,0,0,0,1
"35",5,1,1,1,1,1
"36",3,0,0,1,1,1
"37",2,0,1,0,1,0
"38",1,1,0,0,0,0
"39",2,0,0,0,1,1
"40",2,0,0,1,1,0
"41",3,1,0,1,0,1
"42",4,0,1,1,1,1
"43",1,1,0,0,0,0
"44",4,1,1,1,1,0
"45",2,1,0,1,0,0
"46",2,0,1,1,0,0
"47",2,1,0,0,0,1
"48",4,1,1,1,0,1
"49",3,0,1,1,1,0
"50",4,1,0,1,1,1
