"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",1,1,0,0,0,0
"2",1,0,0,0,1,0
"3",3,1,0,1,1,0
"4",3,0,1,1,0,1
"5",2,0,0,0,1,1
"6",1,0,0,1,0,0
"7",3,0,1,1,0,1
"8",2,0,0,1,0,1
"9",2,0,0,0,1,1
"10",1,1,0,0,0,0
"11",2,1,0,1,0,0
"12",4,1,1,1,1,0
"13",2,1,0,1,0,0
"14",2,1,0,0,0,1
"15",2,1,1,0,0,0
"16",4,0,1,1,1,1
"17",1,0,0,0,0,1
"18",1,0,0,1,0,0
"19",4,1,1,1,1,0
"20",2,0,0,0,1,1
"21",2,0,1,1,0,0
"22",0,0,0,0,0,0
"23",0,0,0,0,0,0
"24",4,1,1,1,1,0
"25",5,1,1,1,1,1
"26",4,1,1,1,1,0
"27",1,0,0,0,1,0
"28",2,1,0,1,0,0
"29",4,0,1,1,1,1
"30",3,1,1,0,1,0
"31",3,1,1,0,1,0
"32",3,0,1,1,0,1
"33",3,1,1,0,0,1
"34",2,0,0,1,1,0
"35",3,1,0,0,1,1
"36",4,1,1,1,1,0
"37",1,1,0,0,0,0
"38",1,0,0,1,0,0
"39",3,1,0,1,1,0
"40",3,0,1,1,0,1
"41",1,1,0,0,0,0
"42",1,1,0,0,0,0
"43",3,0,1,1,1,0
"44",1,0,0,0,0,1
"45",3,1,0,1,0,1
"46",2,1,1,0,0,0
"47",2,0,1,1,0,0
"48",4,1,1,1,1,0
"49",4,1,0,1,1,1
"50",4,1,1,1,0,1
