"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",3,0,1,0,1,1
"2",1,0,1,0,0,0
"3",4,0,1,1,1,1
"4",1,0,0,1,0,0
"5",3,0,1,0,1,1
"6",3,1,1,0,1,0
"7",1,0,0,1,0,0
"8",2,0,0,1,0,1
"9",3,1,0,1,1,0
"10",3,1,0,1,1,0
"11",3,0,1,1,0,1
"12",4,1,1,1,0,1
"13",3,1,1,0,1,0
"14",3,1,1,0,0,1
"15",2,1,1,0,0,0
"16",4,1,0,1,1,1
"17",0,0,0,0,0,0
"18",4,1,0,1,1,1
"19",0,0,0,0,0,0
"20",2,0,1,1,0,0
"21",3,0,0,1,1,1
"22",2,0,0,1,0,1
"23",2,1,0,0,0,1
"24",4,1,1,0,1,1
"25",1,1,0,0,0,0
"26",3,0,0,1,1,1
"27",2,1,1,0,0,0
"28",5,1,1,1,1,1
"29",4,1,0,1,1,1
"30",3,0,1,1,1,0
"31",3,1,0,1,0,1
"32",1,0,0,0,0,1
"33",3,1,1,0,1,0
"34",3,1,1,0,1,0
"35",3,1,1,1,0,0
"36",2,1,0,1,0,0
"37",3,0,1,1,1,0
"38",2,0,0,1,0,1
"39",4,1,0,1,1,1
"40",2,0,0,1,0,1
"41",2,1,1,0,0,0
"42",4,1,1,0,1,1
"43",2,0,1,0,1,0
"44",0,0,0,0,0,0
"45",3,1,0,0,1,1
"46",1,0,0,1,0,0
"47",2,0,0,1,1,0
"48",3,1,1,1,0,0
"49",3,0,0,1,1,1
"50",2,0,1,0,1,0
