"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",4,1,1,1,1,0
"2",3,0,1,1,0,1
"3",1,1,0,0,0,0
"4",3,1,1,1,0,0
"5",1,0,1,0,0,0
"6",4,1,1,0,1,1
"7",2,1,1,0,0,0
"8",3,0,1,1,1,0
"9",2,1,0,0,0,1
"10",4,1,1,0,1,1
"11",3,1,1,0,1,0
"12",3,0,0,1,1,1
"13",3,1,1,0,1,0
"14",1,0,0,0,0,1
"15",2,1,1,0,0,0
"16",2,0,0,1,0,1
"17",3,1,0,0,1,1
"18",2,0,1,0,0,1
"19",3,0,1,0,1,1
"20",2,0,1,0,1,0
"21",2,0,0,1,1,0
"22",2,1,0,1,0,0
"23",3,0,1,1,0,1
"24",2,0,1,0,0,1
"25",1,1,0,0,0,0
"26",1,0,0,0,0,1
"27",2,0,1,1,0,0
"28",2,0,0,1,1,0
"29",1,0,0,1,0,0
"30",3,1,1,1,0,0
"31",3,1,1,0,1,0
"32",2,1,0,1,0,0
"33",3,1,0,1,1,0
"34",2,1,1,0,0,0
"35",2,0,0,1,0,1
"36",3,0,0,1,1,1
"37",2,0,0,0,1,1
"38",2,1,0,0,0,1
"39",3,0,0,1,1,1
"40",3,1,1,0,1,0
"41",3,0,1,1,1,0
"42",2,1,0,0,1,0
"43",4,1,0,1,1,1
"44",3,1,1,1,0,0
"45",3,0,0,1,1,1
"46",1,0,1,0,0,0
"47",2,0,1,0,0,1
"48",3,1,1,0,0,1
"49",4,1,1,1,1,0
"50",3,0,1,1,0,1
"51",1,0,1,0,0,0
"52",1,0,1,0,0,0
"53",2,0,1,0,0,1
"54",2,0,1,1,0,0
"55",2,0,1,0,1,0
"56",2,0,0,1,1,0
"57",0,0,0,0,0,0
"58",2,0,1,1,0,0
"59",2,1,0,1,0,0
"60",5,1,1,1,1,1
"61",3,0,1,1,1,0
"62",0,0,0,0,0,0
"63",3,0,1,1,1,0
"64",3,1,1,0,0,1
"65",2,0,1,0,0,1
"66",2,1,0,0,1,0
"67",3,1,0,1,1,0
"68",4,0,1,1,1,1
"69",3,0,1,0,1,1
"70",2,0,0,0,1,1
"71",4,1,0,1,1,1
"72",2,1,1,0,0,0
"73",2,0,1,1,0,0
"74",5,1,1,1,1,1
"75",2,1,0,1,0,0
"76",0,0,0,0,0,0
"77",3,1,1,0,0,1
"78",3,1,0,0,1,1
"79",3,1,1,1,0,0
"80",2,1,0,0,0,1
"81",5,1,1,1,1,1
"82",2,0,0,0,1,1
"83",3,0,1,1,0,1
"84",1,0,0,0,0,1
"85",3,0,1,1,0,1
"86",3,1,0,1,0,1
"87",1,0,0,1,0,0
"88",2,1,1,0,0,0
"89",3,1,1,0,0,1
"90",0,0,0,0,0,0
"91",4,1,1,1,1,0
"92",3,1,0,1,0,1
"93",2,0,0,1,0,1
"94",2,0,0,1,1,0
"95",4,1,1,1,1,0
"96",4,0,1,1,1,1
"97",4,1,0,1,1,1
"98",3,0,1,1,0,1
"99",4,1,0,1,1,1
"100",4,1,1,0,1,1
