"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",5,0,1,1,0,0,0,1,1,0,1
"2",8,0,1,1,1,1,1,1,0,1,1
"3",6,1,0,1,0,1,0,1,0,1,1
"4",5,1,0,0,1,0,1,1,0,0,1
"5",5,1,0,0,1,1,0,0,1,1,0
"6",6,1,0,0,1,0,1,0,1,1,1
"7",2,1,0,0,0,0,0,0,1,0,0
"8",7,1,1,1,1,0,0,1,1,1,0
"9",5,0,1,0,0,0,1,1,1,0,1
"10",6,0,1,1,0,1,1,1,1,0,0
"11",4,0,0,1,0,0,1,0,1,0,1
"12",8,1,1,0,1,1,0,1,1,1,1
"13",6,0,0,0,1,1,1,1,1,1,0
"14",4,0,0,1,1,0,0,0,0,1,1
"15",7,1,0,1,1,1,1,0,1,1,0
"16",7,1,1,0,1,0,1,1,1,1,0
"17",7,1,1,1,0,1,0,1,1,0,1
"18",5,0,0,0,0,0,1,1,1,1,1
"19",4,1,0,1,1,0,0,0,1,0,0
"20",5,1,0,1,1,0,0,0,0,1,1
"21",6,1,1,0,1,0,1,0,1,0,1
"22",8,1,1,1,0,1,1,1,1,1,0
"23",6,1,0,0,1,0,1,1,1,0,1
"24",4,0,0,0,0,1,0,1,1,1,0
"25",6,0,0,1,0,1,1,0,1,1,1
"26",6,1,1,1,0,0,0,1,0,1,1
"27",7,1,0,1,1,1,0,1,1,1,0
"28",5,1,0,1,0,1,0,0,1,1,0
"29",5,0,0,1,0,1,0,0,1,1,1
"30",4,1,0,0,0,1,0,0,0,1,1
"31",5,0,1,1,0,1,1,0,0,0,1
"32",6,1,0,1,0,1,1,0,1,1,0
"33",3,0,0,1,1,1,0,0,0,0,0
"34",1,0,0,0,0,0,1,0,0,0,0
"35",7,0,1,0,1,0,1,1,1,1,1
"36",2,1,0,0,0,1,0,0,0,0,0
"37",5,1,0,0,1,1,0,1,0,1,0
"38",6,1,1,0,1,1,0,1,0,0,1
"39",5,0,0,1,0,1,1,1,0,1,0
"40",6,1,1,1,1,0,1,0,1,0,0
"41",5,0,1,1,0,0,0,0,1,1,1
"42",5,1,1,1,0,1,0,0,0,1,0
"43",5,1,0,0,1,0,1,0,1,1,0
"44",4,1,0,0,0,0,1,1,0,1,0
"45",2,0,0,1,0,0,0,1,0,0,0
"46",4,0,1,0,0,1,1,0,0,0,1
"47",2,0,0,0,0,0,1,0,1,0,0
"48",6,0,1,1,1,0,1,0,1,0,1
"49",3,1,0,0,0,0,0,1,0,0,1
"50",1,0,0,0,0,0,0,0,0,1,0
"51",3,1,1,0,0,0,0,1,0,0,0
"52",5,0,0,1,1,1,0,0,1,1,0
"53",3,1,0,1,1,0,0,0,0,0,0
"54",4,1,1,1,0,0,0,0,1,0,0
"55",5,1,0,0,1,1,0,1,0,0,1
"56",5,1,0,0,0,1,0,1,0,1,1
"57",5,1,1,0,1,0,1,0,1,0,0
"58",3,0,1,0,0,0,1,0,1,0,0
"59",4,0,0,1,0,1,1,0,1,0,0
"60",3,0,0,1,0,0,0,0,0,1,1
"61",4,0,1,1,1,0,0,0,0,0,1
"62",5,1,0,0,0,1,1,0,1,0,1
"63",6,1,1,0,0,0,1,1,1,0,1
"64",4,0,0,0,0,0,1,1,1,1,0
"65",9,1,1,1,1,0,1,1,1,1,1
"66",5,1,0,0,0,0,1,1,1,0,1
"67",5,1,1,1,1,0,0,0,0,0,1
"68",6,1,1,1,0,0,0,1,1,0,1
"69",4,0,0,1,1,0,0,1,0,0,1
"70",6,0,1,0,0,0,1,1,1,1,1
"71",6,0,1,0,1,1,1,1,0,0,1
"72",2,0,0,0,0,0,1,1,0,0,0
"73",5,1,0,1,0,1,0,0,0,1,1
"74",6,1,0,0,1,0,1,1,1,1,0
"75",5,1,1,0,0,1,1,1,0,0,0
"76",6,1,0,1,0,1,1,1,0,0,1
"77",6,1,1,1,1,0,1,0,0,0,1
"78",8,1,1,1,1,1,0,1,1,0,1
"79",6,0,1,0,0,1,1,1,0,1,1
"80",6,0,0,1,0,0,1,1,1,1,1
"81",3,1,0,1,1,0,0,0,0,0,0
"82",5,0,0,1,1,0,1,0,0,1,1
"83",5,0,0,0,1,1,1,0,1,0,1
"84",6,0,1,0,0,1,1,1,1,1,0
"85",3,0,0,0,1,0,1,0,0,0,1
"86",6,1,0,1,0,0,1,1,1,0,1
"87",5,1,1,1,1,0,1,0,0,0,0
"88",6,0,0,1,1,1,0,1,0,1,1
"89",8,1,1,1,0,0,1,1,1,1,1
"90",6,1,1,0,0,1,1,0,1,1,0
"91",4,1,0,0,0,1,0,0,0,1,1
"92",5,1,0,1,1,0,0,0,0,1,1
"93",3,1,0,1,0,0,0,0,0,0,1
"94",3,0,0,0,0,0,1,0,1,0,1
"95",7,1,0,1,1,1,1,0,0,1,1
"96",3,0,0,0,1,1,0,1,0,0,0
"97",5,0,0,0,0,1,1,1,0,1,1
"98",4,0,1,1,0,1,0,0,0,0,1
"99",5,0,1,0,0,1,1,0,1,0,1
"100",3,0,0,0,0,1,1,0,0,1,0
