"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",4,1,1,0,1,1
"2",4,0,1,1,1,1
"3",1,0,1,0,0,0
"4",1,1,0,0,0,0
"5",3,1,0,1,1,0
"6",2,0,0,1,0,1
"7",3,0,1,0,1,1
"8",3,0,1,1,0,1
"9",2,1,1,0,0,0
"10",2,1,0,1,0,0
"11",1,0,0,1,0,0
"12",0,0,0,0,0,0
"13",4,1,0,1,1,1
"14",1,0,0,0,1,0
"15",3,0,1,0,1,1
"16",3,1,0,1,0,1
"17",3,0,1,1,0,1
"18",1,1,0,0,0,0
"19",4,1,1,0,1,1
"20",3,0,1,1,1,0
"21",1,0,0,1,0,0
"22",3,1,0,0,1,1
"23",4,1,1,1,1,0
"24",2,1,0,1,0,0
"25",2,0,0,1,1,0
"26",4,1,1,1,0,1
"27",3,1,0,1,0,1
"28",5,1,1,1,1,1
"29",3,0,1,1,1,0
"30",3,0,1,1,0,1
"31",3,0,1,1,0,1
"32",4,1,1,0,1,1
"33",4,1,1,0,1,1
"34",3,1,0,0,1,1
"35",2,0,0,0,1,1
"36",1,0,0,0,0,1
"37",2,1,1,0,0,0
"38",0,0,0,0,0,0
"39",1,1,0,0,0,0
"40",3,1,1,0,1,0
"41",2,0,0,1,1,0
"42",3,0,0,1,1,1
"43",3,1,1,0,1,0
"44",2,1,0,0,1,0
"45",1,0,0,0,1,0
"46",2,0,0,1,1,0
"47",3,1,0,1,0,1
"48",2,0,1,1,0,0
"49",3,1,1,0,0,1
"50",3,1,0,1,0,1
"51",2,0,0,1,1,0
"52",2,0,1,0,0,1
"53",4,1,1,1,0,1
"54",2,1,0,1,0,0
"55",2,0,1,1,0,0
"56",1,0,0,1,0,0
"57",5,1,1,1,1,1
"58",1,0,0,1,0,0
"59",5,1,1,1,1,1
"60",2,0,1,0,1,0
"61",4,1,0,1,1,1
"62",5,1,1,1,1,1
"63",4,0,1,1,1,1
"64",3,0,0,1,1,1
"65",3,1,1,0,0,1
"66",2,0,0,1,1,0
"67",3,0,1,1,1,0
"68",0,0,0,0,0,0
"69",2,0,0,0,1,1
"70",3,1,0,1,1,0
"71",1,0,0,0,0,1
"72",1,0,0,1,0,0
"73",3,1,0,1,0,1
"74",2,0,1,0,1,0
"75",1,0,0,1,0,0
"76",3,1,0,0,1,1
"77",4,1,1,1,0,1
"78",1,0,1,0,0,0
"79",3,1,1,0,1,0
"80",1,1,0,0,0,0
"81",2,1,0,0,0,1
"82",3,0,1,0,1,1
"83",3,1,0,1,0,1
"84",3,1,1,1,0,0
"85",4,1,1,1,0,1
"86",4,1,0,1,1,1
"87",2,0,1,0,1,0
"88",3,1,0,1,0,1
"89",1,0,0,0,0,1
"90",2,1,0,0,0,1
"91",0,0,0,0,0,0
"92",1,0,0,0,1,0
"93",2,0,1,0,0,1
"94",3,1,0,1,0,1
"95",2,0,0,1,1,0
"96",2,0,0,0,1,1
"97",3,1,1,0,1,0
"98",2,0,1,0,1,0
"99",3,1,1,0,0,1
"100",1,0,0,0,1,0
