"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",3,1,0,0,1,1
"2",3,1,1,1,0,0
"3",3,0,1,1,1,0
"4",3,1,0,0,1,1
"5",2,1,0,0,0,1
"6",3,0,1,1,0,1
"7",1,0,0,1,0,0
"8",3,1,0,1,1,0
"9",2,1,1,0,0,0
"10",2,1,0,1,0,0
"11",4,1,1,0,1,1
"12",1,0,0,0,0,1
"13",5,1,1,1,1,1
"14",4,1,1,0,1,1
"15",3,1,1,0,1,0
"16",4,1,1,0,1,1
"17",1,0,0,1,0,0
"18",0,0,0,0,0,0
"19",4,0,1,1,1,1
"20",2,0,0,1,1,0
"21",4,1,1,1,0,1
"22",2,1,0,0,1,0
"23",5,1,1,1,1,1
"24",5,1,1,1,1,1
"25",3,1,1,1,0,0
"26",2,0,1,1,0,0
"27",2,0,0,0,1,1
"28",2,0,0,1,0,1
"29",1,0,0,0,1,0
"30",2,1,0,0,1,0
"31",1,0,0,0,0,1
"32",4,1,1,1,1,0
"33",2,0,1,1,0,0
"34",2,0,1,0,1,0
"35",2,1,1,0,0,0
"36",4,1,0,1,1,1
"37",3,0,0,1,1,1
"38",3,1,1,1,0,0
"39",2,1,0,1,0,0
"40",2,1,0,0,0,1
"41",3,1,0,0,1,1
"42",2,1,0,1,0,0
"43",3,1,0,1,1,0
"44",3,1,0,0,1,1
"45",4,1,1,1,1,0
"46",5,1,1,1,1,1
"47",4,1,1,1,0,1
"48",2,0,0,0,1,1
"49",1,0,0,0,0,1
"50",3,1,0,1,0,1
"51",4,1,1,1,1,0
"52",3,0,0,1,1,1
"53",2,0,0,1,1,0
"54",1,0,0,0,1,0
"55",4,0,1,1,1,1
"56",4,0,1,1,1,1
"57",3,1,1,0,0,1
"58",2,0,1,1,0,0
"59",2,1,0,0,0,1
"60",2,0,0,1,1,0
"61",3,0,0,1,1,1
"62",4,1,1,0,1,1
"63",2,1,1,0,0,0
"64",4,0,1,1,1,1
"65",3,1,0,1,0,1
"66",2,0,0,1,0,1
"67",3,1,0,1,0,1
"68",2,0,0,1,0,1
"69",5,1,1,1,1,1
"70",1,1,0,0,0,0
"71",3,1,1,0,1,0
"72",5,1,1,1,1,1
"73",0,0,0,0,0,0
"74",4,1,1,1,1,0
"75",4,1,1,1,1,0
"76",2,0,0,0,1,1
"77",2,0,0,0,1,1
"78",1,1,0,0,0,0
"79",2,0,0,0,1,1
"80",2,0,1,0,1,0
"81",3,1,0,1,1,0
"82",3,0,1,0,1,1
"83",2,1,0,0,0,1
"84",2,1,0,0,0,1
"85",1,0,0,0,0,1
"86",4,1,1,1,0,1
"87",1,0,0,0,1,0
"88",0,0,0,0,0,0
"89",3,0,1,1,1,0
"90",3,1,0,0,1,1
"91",1,0,0,1,0,0
"92",2,1,1,0,0,0
"93",3,0,1,1,0,1
"94",1,0,0,1,0,0
"95",2,0,1,0,0,1
"96",2,0,1,0,1,0
"97",2,1,0,0,0,1
"98",3,0,1,1,1,0
"99",1,1,0,0,0,0
"100",3,1,0,1,0,1
