"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",4,1,1,0,0,1,0,1,0,0,0
"2",7,0,0,1,1,1,1,1,1,0,1
"3",3,0,1,1,0,0,0,1,0,0,0
"4",3,0,0,0,1,1,0,0,0,0,1
"5",7,0,1,0,1,1,0,1,1,1,1
"6",4,1,0,0,1,0,1,1,0,0,0
"7",5,0,1,0,0,1,1,0,1,0,1
"8",3,0,0,1,0,1,0,0,0,0,1
"9",5,0,0,0,1,1,0,1,1,1,0
"10",5,0,0,1,0,1,1,1,0,0,1
"11",5,1,0,1,0,1,0,0,0,1,1
"12",3,0,1,1,0,0,0,0,0,1,0
"13",6,1,1,1,0,1,0,0,0,1,1
"14",6,0,1,0,0,1,1,1,0,1,1
"15",5,0,0,1,0,1,1,1,0,0,1
"16",5,0,1,0,1,1,0,1,0,0,1
"17",5,0,1,1,0,1,1,0,1,0,0
"18",4,0,0,0,0,1,1,0,0,1,1
"19",6,1,0,1,1,0,1,1,0,1,0
"20",5,0,1,1,1,0,0,0,0,1,1
"21",6,1,1,0,0,1,1,1,0,1,0
"22",4,1,0,0,0,0,1,0,1,0,1
"23",5,1,1,1,0,0,1,0,0,0,1
"24",6,0,1,1,1,0,0,1,0,1,1
"25",5,1,0,0,0,1,1,0,1,0,1
"26",6,1,1,1,0,0,1,0,0,1,1
"27",3,1,0,1,0,0,0,1,0,0,0
"28",8,1,1,1,0,1,1,1,0,1,1
"29",5,0,0,1,0,1,0,1,0,1,1
"30",6,0,1,0,0,1,0,1,1,1,1
"31",3,0,1,0,1,0,0,0,0,0,1
"32",8,1,0,1,1,1,1,1,1,1,0
"33",2,0,0,0,0,1,0,0,0,1,0
"34",5,0,1,1,1,0,0,1,0,0,1
"35",5,1,0,1,0,1,0,1,1,0,0
"36",5,0,0,1,1,0,1,0,1,1,0
"37",6,1,1,0,0,0,0,1,1,1,1
"38",3,1,0,1,0,0,0,1,0,0,0
"39",5,0,0,1,1,1,0,0,1,0,1
"40",3,0,0,1,1,0,0,1,0,0,0
"41",6,0,0,1,1,1,1,1,1,0,0
"42",6,0,0,1,1,0,1,1,1,1,0
"43",7,0,1,0,1,1,1,1,1,0,1
"44",5,1,0,1,0,0,1,1,1,0,0
"45",8,0,0,1,1,1,1,1,1,1,1
"46",5,0,1,0,1,1,0,0,0,1,1
"47",5,0,0,0,0,1,0,1,1,1,1
"48",5,0,0,1,1,0,1,1,0,0,1
"49",5,1,1,0,1,0,1,1,0,0,0
"50",8,0,1,1,0,1,1,1,1,1,1
