"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",4,1,0,0,1,1,0,1,0,0,0
"2",4,0,0,1,0,1,0,0,0,1,1
"3",4,1,0,0,0,1,0,1,0,1,0
"4",4,1,0,0,0,1,1,0,0,0,1
"5",4,0,0,0,0,1,0,1,1,1,0
"6",5,1,1,0,0,1,0,1,1,0,0
"7",5,1,1,0,0,1,0,0,0,1,1
"8",6,1,1,0,0,0,1,1,1,0,1
"9",5,0,0,0,1,0,1,0,1,1,1
"10",3,0,0,0,1,0,1,1,0,0,0
"11",6,1,0,1,0,1,1,0,1,0,1
"12",8,0,1,0,1,1,1,1,1,1,1
"13",2,0,0,0,0,0,1,0,1,0,0
"14",5,1,1,0,0,1,0,1,0,1,0
"15",5,1,0,0,1,1,1,0,0,0,1
"16",7,1,0,0,1,1,1,1,1,1,0
"17",4,0,0,0,1,1,0,1,0,0,1
"18",8,0,1,1,1,1,1,1,1,0,1
"19",6,0,1,1,1,0,0,1,1,1,0
"20",6,0,1,1,1,1,0,0,0,1,1
