"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",9,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0
"2",9,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0
"3",9,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1
"4",13,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1
"5",11,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0
"6",9,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0
"7",12,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1
"8",8,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0
"9",8,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1
"10",12,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1
"11",10,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1
"12",9,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0
"13",9,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0
"14",9,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1
"15",8,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1
"16",4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"17",8,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0
"18",6,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0
"19",10,1,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0
"20",9,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0
"21",8,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
"22",11,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1
"23",9,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0
"24",9,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1
"25",6,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
"26",7,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0
"27",10,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0
"28",6,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"29",7,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0
"30",9,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1
"31",6,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
"32",11,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0
"33",10,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1
"34",8,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
"35",5,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0
"36",10,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0
"37",7,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
