"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15"
"1",3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"2",7,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0
"3",8,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0
"4",4,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
"5",5,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
"6",5,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
"7",7,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0
"8",4,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
"9",3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
"10",6,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0
"11",6,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
"12",5,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
"13",4,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
"14",3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"15",7,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0
"16",7,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0
"17",4,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"18",5,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0
"19",7,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0
"20",4,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
"21",3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
"22",7,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0
"23",4,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
"24",8,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0
"25",5,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0
"26",2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"27",3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
"28",4,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"29",6,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0
"30",3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
"31",5,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0
"32",6,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0
"33",4,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
"34",5,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0
"35",6,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0
"36",7,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
"37",7,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0
"38",4,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
"39",7,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0
"40",3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
"41",5,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0
"42",3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
"43",7,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0
"44",4,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
"45",4,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
"46",3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"47",5,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0
"48",4,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
"49",5,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0
"50",8,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
