"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",1,0,1,0,0,0,0,0,0,0,0
"2",2,0,1,1,0,0,0,0,0,0,0
"3",2,1,0,0,0,1,0,0,0,0,0
"4",3,0,1,0,1,1,0,0,0,0,0
"5",2,0,1,0,0,1,0,0,0,0,0
"6",1,1,0,0,0,0,0,0,0,0,0
"7",4,1,1,0,1,1,0,0,0,0,0
"8",5,1,1,1,1,1,0,0,0,0,0
"9",2,0,1,0,0,1,0,0,0,0,0
"10",4,1,1,0,1,1,0,0,0,0,0
"11",2,1,1,0,0,0,0,0,0,0,0
"12",2,0,0,1,1,0,0,0,0,0,0
"13",3,1,1,0,1,0,0,0,0,0,0
"14",3,0,1,1,0,1,0,0,0,0,0
"15",3,1,1,0,1,0,0,0,0,0,0
"16",3,0,0,1,1,1,0,0,0,0,0
"17",3,0,1,1,0,1,0,0,0,0,0
"18",2,1,0,0,1,0,0,0,0,0,0
"19",2,1,1,0,0,0,0,0,0,0,0
"20",4,1,1,1,0,1,0,0,0,0,0
"21",3,1,1,1,0,0,0,0,0,0,0
"22",2,1,0,0,1,0,0,0,0,0,0
"23",2,1,0,0,0,1,0,0,0,0,0
"24",3,0,1,1,1,0,0,0,0,0,0
"25",4,1,1,0,1,1,0,0,0,0,0
"26",4,1,0,1,1,1,0,0,0,0,0
"27",2,0,1,1,0,0,0,0,0,0,0
"28",4,1,1,1,1,0,0,0,0,0,0
"29",2,0,1,0,1,0,0,0,0,0,0
"30",3,0,1,1,1,0,0,0,0,0,0
"31",1,1,0,0,0,0,0,0,0,0,0
"32",4,1,0,1,1,1,0,0,0,0,0
"33",2,0,1,0,0,1,0,0,0,0,0
"34",3,1,1,0,0,1,0,0,0,0,0
"35",3,0,0,1,1,1,0,0,0,0,0
"36",4,1,1,0,1,1,0,0,0,0,0
"37",3,0,1,1,1,0,0,0,0,0,0
"38",3,0,1,1,1,0,0,0,0,0,0
"39",1,0,0,0,1,0,0,0,0,0,0
"40",3,1,0,1,0,1,0,0,0,0,0
"41",0,0,0,0,0,0,0,0,0,0,0
"42",3,0,1,1,1,0,0,0,0,0,0
"43",3,1,1,0,1,0,0,0,0,0,0
"44",3,0,0,1,1,1,0,0,0,0,0
"45",1,0,0,1,0,0,0,0,0,0,0
"46",1,0,0,0,0,1,0,0,0,0,0
"47",4,1,1,1,0,1,0,0,0,0,0
"48",3,1,1,1,0,0,0,0,0,0,0
"49",3,1,0,1,0,1,0,0,0,0,0
"50",3,1,1,0,1,0,0,0,0,0,0
"51",2,0,1,0,1,0,0,0,0,0,0
"52",1,0,1,0,0,0,0,0,0,0,0
"53",2,0,1,0,1,0,0,0,0,0,0
"54",2,0,1,0,0,1,0,0,0,0,0
"55",3,1,1,1,0,0,0,0,0,0,0
"56",3,1,0,1,1,0,0,0,0,0,0
"57",3,0,1,1,0,1,0,0,0,0,0
"58",3,1,0,1,1,0,0,0,0,0,0
"59",2,1,0,0,0,1,0,0,0,0,0
"60",0,0,0,0,0,0,0,0,0,0,0
"61",1,0,1,0,0,0,0,0,0,0,0
"62",2,0,0,0,1,1,0,0,0,0,0
"63",4,0,1,1,1,1,0,0,0,0,0
"64",4,0,1,1,1,1,0,0,0,0,0
"65",2,1,0,0,0,1,0,0,0,0,0
"66",1,0,0,1,0,0,0,0,0,0,0
"67",4,1,1,1,0,1,0,0,0,0,0
"68",4,0,1,1,1,1,0,0,0,0,0
"69",2,1,0,0,0,1,0,0,0,0,0
"70",1,0,0,1,0,0,0,0,0,0,0
"71",1,0,0,0,0,1,0,0,0,0,0
"72",2,1,0,0,1,0,0,0,0,0,0
"73",3,1,0,1,0,1,0,0,0,0,0
"74",4,1,1,1,0,1,0,0,0,0,0
"75",2,1,1,0,0,0,0,0,0,0,0
"76",1,0,0,0,0,1,0,0,0,0,0
"77",3,0,1,0,1,1,0,0,0,0,0
"78",3,0,1,0,1,1,0,0,0,0,0
"79",2,0,0,1,0,1,0,0,0,0,0
"80",1,0,0,0,1,0,0,0,0,0,0
"81",1,0,0,1,0,0,0,0,0,0,0
"82",3,1,0,1,1,0,0,0,0,0,0
"83",2,1,0,0,1,0,0,0,0,0,0
"84",3,1,0,1,1,0,0,0,0,0,0
"85",3,0,1,1,1,0,0,0,0,0,0
"86",1,1,0,0,0,0,0,0,0,0,0
"87",5,1,1,1,1,1,0,0,0,0,0
"88",2,1,1,0,0,0,0,0,0,0,0
"89",1,1,0,0,0,0,0,0,0,0,0
"90",3,0,0,1,1,1,0,0,0,0,0
"91",4,0,1,1,1,1,0,0,0,0,0
"92",5,1,1,1,1,1,0,0,0,0,0
"93",3,1,1,0,0,1,0,0,0,0,0
"94",4,1,1,1,1,0,0,0,0,0,0
"95",3,1,0,0,1,1,0,0,0,0,0
"96",2,1,0,0,1,0,0,0,0,0,0
"97",2,0,0,1,1,0,0,0,0,0,0
"98",3,1,1,1,0,0,0,0,0,0,0
"99",1,0,1,0,0,0,0,0,0,0,0
"100",4,0,1,1,1,1,0,0,0,0,0
