"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",2,1,0,0,0,1
"2",4,1,1,0,1,1
"3",3,0,1,1,1,0
"4",1,0,0,0,1,0
"5",3,0,1,1,1,0
"6",4,1,1,0,1,1
"7",3,0,1,1,0,1
"8",1,0,1,0,0,0
"9",2,1,0,1,0,0
"10",3,1,1,0,1,0
"11",3,1,0,1,0,1
"12",4,0,1,1,1,1
"13",1,0,0,0,0,1
"14",4,1,0,1,1,1
"15",4,0,1,1,1,1
"16",0,0,0,0,0,0
"17",2,0,0,1,1,0
"18",2,1,0,1,0,0
"19",1,0,1,0,0,0
"20",3,0,1,1,0,1
"21",3,1,0,1,1,0
"22",2,0,0,0,1,1
"23",2,0,0,1,1,0
"24",2,0,1,0,1,0
"25",2,0,0,1,0,1
"26",3,1,0,0,1,1
"27",4,1,0,1,1,1
"28",3,1,0,1,1,0
"29",4,1,0,1,1,1
"30",3,0,1,1,1,0
"31",3,1,0,0,1,1
"32",5,1,1,1,1,1
"33",3,1,0,1,0,1
"34",3,0,0,1,1,1
"35",2,0,1,1,0,0
"36",3,1,1,0,1,0
"37",2,0,1,1,0,0
"38",2,1,0,1,0,0
"39",4,1,1,1,0,1
"40",5,1,1,1,1,1
"41",4,1,0,1,1,1
"42",2,0,0,0,1,1
"43",2,1,0,0,0,1
"44",2,1,0,1,0,0
"45",4,1,1,1,0,1
"46",3,0,1,1,0,1
"47",3,0,0,1,1,1
"48",3,1,0,1,0,1
"49",2,0,1,1,0,0
"50",2,0,0,1,0,1
"51",4,0,1,1,1,1
"52",3,0,1,1,1,0
"53",5,1,1,1,1,1
"54",2,0,0,0,1,1
"55",1,0,0,0,0,1
"56",3,0,1,0,1,1
"57",4,1,1,1,1,0
"58",1,0,0,0,1,0
"59",3,1,0,1,1,0
"60",4,1,1,1,1,0
"61",3,0,1,1,1,0
"62",2,1,0,0,0,1
"63",3,1,0,0,1,1
"64",3,1,0,0,1,1
"65",3,1,1,0,0,1
"66",4,0,1,1,1,1
"67",3,0,1,1,0,1
"68",3,0,0,1,1,1
"69",2,1,0,0,1,0
"70",2,0,1,0,0,1
"71",3,1,1,0,0,1
"72",2,0,1,1,0,0
"73",3,1,1,0,1,0
"74",2,0,0,0,1,1
"75",3,1,1,1,0,0
"76",2,0,0,1,0,1
"77",3,1,0,0,1,1
"78",4,1,1,1,1,0
"79",3,0,0,1,1,1
"80",1,0,0,1,0,0
"81",1,0,0,0,1,0
"82",1,1,0,0,0,0
"83",2,0,0,1,1,0
"84",1,0,1,0,0,0
"85",3,1,0,1,1,0
"86",3,1,1,0,1,0
"87",3,0,1,1,0,1
"88",3,1,0,0,1,1
"89",3,0,1,1,1,0
"90",3,1,1,0,1,0
"91",3,0,0,1,1,1
"92",2,0,1,1,0,0
"93",2,0,0,1,1,0
"94",3,0,1,0,1,1
"95",2,0,0,1,0,1
"96",1,0,0,0,0,1
"97",2,1,0,0,0,1
"98",2,0,1,1,0,0
"99",2,0,0,0,1,1
"100",5,1,1,1,1,1
