"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",5,0,0,1,1,1,0,1,0,0,1
"2",5,0,0,1,1,0,1,0,1,0,1
"3",9,0,1,1,1,1,1,1,1,1,1
"4",4,0,1,0,0,1,1,1,0,0,0
"5",3,0,0,1,1,0,1,0,0,0,0
"6",6,0,0,0,0,1,1,1,1,1,1
"7",8,0,1,0,1,1,1,1,1,1,1
"8",5,0,1,1,1,1,0,1,0,0,0
"9",4,1,0,1,0,1,0,1,0,0,0
"10",4,0,0,1,0,1,0,1,0,1,0
"11",4,1,1,0,1,0,0,1,0,0,0
"12",4,0,0,1,0,0,1,0,0,1,1
"13",6,1,0,1,1,1,0,0,1,1,0
"14",6,1,0,1,1,1,0,1,0,0,1
"15",7,0,1,1,1,1,0,1,0,1,1
"16",5,0,1,0,0,0,1,1,1,0,1
"17",5,0,1,1,1,0,0,0,0,1,1
"18",3,1,1,0,0,0,1,0,0,0,0
"19",5,0,1,1,0,0,1,1,0,0,1
"20",6,1,0,1,0,0,1,1,1,0,1
