"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15"
"1",6,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
"2",6,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0
"3",5,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0
"4",9,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
"5",5,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0
"6",8,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"7",5,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0
"8",7,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0
"9",5,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
"10",6,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0
"11",7,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0
"12",5,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0
"13",7,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
"14",7,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0
"15",3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"16",4,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
"17",8,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0
"18",8,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
"19",6,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0
"20",5,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"21",5,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0
"22",5,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0
"23",8,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0
"24",6,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0
"25",4,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
"26",5,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0
"27",3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"28",5,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0
"29",6,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0
"30",6,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0
"31",5,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0
"32",5,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0
"33",4,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
"34",6,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0
"35",7,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0
"36",6,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0
"37",4,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"38",8,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0
"39",7,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0
"40",4,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
"41",6,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0
"42",4,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
"43",6,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0
"44",8,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0
"45",5,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0
"46",6,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0
"47",3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"48",5,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0
"49",4,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
"50",5,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0
"51",4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
"52",6,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0
"53",5,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
"54",6,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0
"55",4,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"56",4,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0
"57",8,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0
"58",6,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0
"59",5,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0
"60",6,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0
"61",6,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0
"62",4,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0
"63",5,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0
"64",5,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0
"65",8,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
"66",3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
"67",4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
"68",4,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
"69",5,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0
"70",6,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0
"71",6,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
"72",4,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
"73",4,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"74",5,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0
"75",5,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0
"76",3,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
"77",5,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0
"78",5,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0
"79",2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"80",4,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
"81",6,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0
"82",5,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0
"83",4,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
"84",3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"85",6,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0
"86",7,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0
"87",3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"88",6,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0
"89",7,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0
"90",3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"91",5,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0
"92",6,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0
"93",3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"94",5,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
"95",2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"96",5,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
"97",4,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
"98",4,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
"99",5,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0
"100",6,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0
