"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",3,0,1,0,1,1
"2",2,1,0,0,0,1
"3",4,1,1,1,0,1
"4",2,1,0,1,0,0
"5",1,0,0,1,0,0
"6",4,1,1,0,1,1
"7",1,1,0,0,0,0
"8",2,0,1,0,1,0
"9",3,1,0,1,0,1
"10",2,0,1,0,0,1
"11",3,1,0,1,0,1
"12",2,1,1,0,0,0
"13",4,1,1,1,0,1
"14",2,0,0,1,1,0
"15",5,1,1,1,1,1
"16",0,0,0,0,0,0
"17",3,0,1,0,1,1
"18",3,1,1,0,0,1
"19",2,0,1,1,0,0
"20",2,0,1,1,0,0
"21",2,0,1,0,0,1
"22",3,1,0,0,1,1
"23",2,0,0,1,1,0
"24",3,1,0,1,1,0
"25",2,1,1,0,0,0
"26",2,0,0,1,0,1
"27",4,1,1,1,0,1
"28",2,0,0,0,1,1
"29",4,1,1,1,0,1
"30",4,1,1,1,1,0
"31",2,1,0,0,0,1
"32",3,1,1,0,1,0
"33",4,1,0,1,1,1
"34",3,0,1,1,1,0
"35",4,1,1,0,1,1
"36",2,0,1,0,0,1
"37",1,0,0,0,1,0
"38",2,0,0,1,0,1
"39",3,1,1,1,0,0
"40",1,0,0,1,0,0
"41",3,1,0,0,1,1
"42",1,0,0,0,0,1
"43",2,0,1,0,1,0
"44",3,1,0,1,1,0
"45",5,1,1,1,1,1
"46",2,0,0,1,1,0
"47",2,0,1,0,1,0
"48",3,1,1,0,0,1
"49",3,1,1,1,0,0
"50",3,1,1,1,0,0
