"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",2,0,1,0,0,1
"2",0,0,0,0,0,0
"3",3,1,0,0,1,1
"4",4,1,0,1,1,1
"5",3,1,0,0,1,1
"6",1,1,0,0,0,0
"7",2,1,0,1,0,0
"8",4,1,1,0,1,1
"9",3,1,1,1,0,0
"10",1,0,0,0,0,1
"11",1,0,0,0,1,0
"12",2,0,1,0,1,0
"13",4,1,0,1,1,1
"14",3,0,0,1,1,1
"15",3,1,0,0,1,1
"16",1,0,0,0,0,1
"17",1,0,1,0,0,0
"18",4,1,1,0,1,1
"19",2,0,1,1,0,0
"20",3,1,1,0,1,0
"21",1,1,0,0,0,0
"22",2,0,0,0,1,1
"23",3,1,0,0,1,1
"24",2,0,1,0,1,0
"25",3,1,0,0,1,1
"26",1,0,0,0,1,0
"27",3,1,0,0,1,1
"28",2,0,1,0,1,0
"29",1,0,0,0,0,1
"30",3,0,0,1,1,1
"31",2,1,0,0,1,0
"32",3,1,1,1,0,0
"33",3,1,0,1,0,1
"34",1,0,1,0,0,0
"35",1,0,0,1,0,0
"36",1,0,1,0,0,0
"37",2,1,0,0,1,0
"38",4,1,1,1,1,0
"39",2,1,1,0,0,0
"40",2,0,0,1,0,1
"41",3,0,1,0,1,1
"42",3,0,0,1,1,1
"43",2,1,0,0,0,1
"44",4,1,1,0,1,1
"45",3,0,1,1,0,1
"46",1,0,0,0,0,1
"47",2,0,1,0,1,0
"48",3,0,1,1,0,1
"49",4,1,1,1,1,0
"50",3,0,1,0,1,1
"51",3,0,1,1,0,1
"52",2,0,1,0,1,0
"53",4,1,1,0,1,1
"54",3,0,1,1,1,0
"55",2,1,1,0,0,0
"56",2,1,0,1,0,0
"57",2,1,1,0,0,0
"58",3,1,1,0,1,0
"59",3,1,1,1,0,0
"60",2,0,0,0,1,1
"61",3,1,1,0,1,0
"62",1,0,0,0,1,0
"63",1,0,0,0,0,1
"64",3,0,0,1,1,1
"65",1,0,1,0,0,0
"66",1,0,1,0,0,0
"67",1,1,0,0,0,0
"68",3,1,1,0,1,0
"69",2,1,0,0,0,1
"70",2,0,0,0,1,1
"71",2,0,0,1,0,1
"72",2,0,0,1,1,0
"73",4,0,1,1,1,1
"74",3,1,1,0,1,0
"75",3,0,1,0,1,1
"76",2,1,0,1,0,0
"77",1,0,0,0,0,1
"78",2,0,1,1,0,0
"79",5,1,1,1,1,1
"80",1,1,0,0,0,0
"81",3,1,0,0,1,1
"82",4,0,1,1,1,1
"83",3,0,0,1,1,1
"84",2,1,0,0,0,1
"85",2,0,1,1,0,0
"86",3,1,1,1,0,0
"87",4,1,1,0,1,1
"88",3,1,1,0,0,1
"89",1,0,1,0,0,0
"90",3,0,1,0,1,1
"91",1,0,0,1,0,0
"92",3,1,1,0,0,1
"93",3,0,0,1,1,1
"94",3,1,1,0,1,0
"95",1,0,0,1,0,0
"96",1,1,0,0,0,0
"97",0,0,0,0,0,0
"98",4,1,1,1,0,1
"99",2,0,1,0,1,0
"100",2,0,1,0,0,1
