"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",3,1,0,1,1,0
"2",3,0,1,1,0,1
"3",2,0,1,0,0,1
"4",2,0,1,1,0,0
"5",2,0,1,1,0,0
"6",1,0,1,0,0,0
"7",2,0,0,1,1,0
"8",3,0,1,1,1,0
"9",4,1,1,1,0,1
"10",5,1,1,1,1,1
"11",2,1,1,0,0,0
"12",3,1,1,0,0,1
"13",3,0,1,1,1,0
"14",2,0,0,1,1,0
"15",2,1,0,0,0,1
"16",1,0,0,0,0,1
"17",2,1,0,0,0,1
"18",3,1,1,0,0,1
"19",1,0,0,0,1,0
"20",2,1,0,0,0,1
"21",1,0,0,1,0,0
"22",3,1,0,1,1,0
"23",2,0,0,1,1,0
"24",2,0,0,1,0,1
"25",2,0,1,0,1,0
"26",4,1,1,1,0,1
"27",3,1,0,0,1,1
"28",3,0,1,0,1,1
"29",3,0,1,1,1,0
"30",0,0,0,0,0,0
"31",3,0,1,1,1,0
"32",2,0,0,1,1,0
"33",2,0,0,1,0,1
"34",4,1,1,1,1,0
"35",3,0,1,0,1,1
"36",2,0,0,0,1,1
"37",3,1,1,0,0,1
"38",2,1,0,1,0,0
"39",2,0,1,0,0,1
"40",3,1,0,1,0,1
"41",1,1,0,0,0,0
"42",2,1,0,0,1,0
"43",3,1,0,1,1,0
"44",2,0,1,0,1,0
"45",4,1,1,1,1,0
"46",2,0,1,1,0,0
"47",1,1,0,0,0,0
"48",3,0,0,1,1,1
"49",3,1,0,1,0,1
"50",3,1,0,1,1,0
