"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",6,0,0,1,1,1,1,0,0,1,1
"2",3,0,0,1,1,0,1,0,0,0,0
"3",6,0,1,1,1,0,0,1,1,0,1
"4",6,1,0,0,0,1,1,1,1,1,0
"5",5,1,1,1,0,0,0,0,1,0,1
"6",7,0,1,1,1,1,1,0,0,1,1
"7",3,0,0,1,0,0,1,1,0,0,0
"8",6,1,1,1,0,1,1,0,1,0,0
"9",3,1,0,0,0,0,1,0,1,0,0
"10",4,0,0,0,1,1,0,0,1,1,0
"11",4,0,0,1,1,0,1,0,0,1,0
"12",4,1,1,0,1,0,0,0,1,0,0
"13",4,0,0,1,1,0,1,0,0,0,1
"14",5,0,1,1,1,1,1,0,0,0,0
"15",5,1,0,1,1,0,0,0,1,0,1
"16",6,1,1,0,1,1,1,1,0,0,0
"17",7,1,0,1,1,1,0,1,1,1,0
"18",3,0,1,1,0,0,1,0,0,0,0
"19",6,1,0,0,1,0,1,1,0,1,1
"20",6,1,0,0,1,1,0,1,0,1,1
