"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",4,1,1,1,1,0
"2",4,1,0,1,1,1
"3",3,1,0,1,0,1
"4",1,0,0,1,0,0
"5",0,0,0,0,0,0
"6",2,0,0,1,0,1
"7",2,0,0,0,1,1
"8",1,0,0,1,0,0
"9",3,1,1,0,1,0
"10",3,1,0,1,0,1
"11",2,0,1,0,0,1
"12",3,0,1,0,1,1
"13",3,1,1,0,1,0
"14",3,1,0,1,0,1
"15",3,1,1,1,0,0
"16",2,0,0,1,0,1
"17",4,1,1,0,1,1
"18",4,0,1,1,1,1
"19",5,1,1,1,1,1
"20",3,0,1,1,1,0
"21",4,1,0,1,1,1
"22",2,0,0,1,1,0
"23",1,0,0,0,1,0
"24",1,0,1,0,0,0
"25",2,0,0,1,1,0
"26",1,0,0,0,1,0
"27",2,0,1,1,0,0
"28",1,0,0,0,1,0
"29",1,0,0,1,0,0
"30",2,0,1,0,0,1
"31",2,0,0,1,1,0
"32",3,0,1,0,1,1
"33",1,1,0,0,0,0
"34",2,1,1,0,0,0
"35",1,0,0,0,1,0
"36",2,0,1,0,0,1
"37",2,0,1,1,0,0
"38",2,1,1,0,0,0
"39",2,0,1,0,0,1
"40",3,0,1,0,1,1
"41",0,0,0,0,0,0
"42",2,1,0,1,0,0
"43",4,1,1,1,1,0
"44",1,0,0,1,0,0
"45",1,0,0,1,0,0
"46",2,1,1,0,0,0
"47",3,0,1,0,1,1
"48",4,0,1,1,1,1
"49",3,1,1,0,0,1
"50",3,0,1,0,1,1
"51",2,1,0,1,0,0
"52",4,1,0,1,1,1
"53",5,1,1,1,1,1
"54",3,1,0,0,1,1
"55",4,1,1,1,0,1
"56",2,1,0,1,0,0
"57",2,0,1,1,0,0
"58",1,0,1,0,0,0
"59",2,1,0,0,1,0
"60",2,0,1,0,1,0
"61",1,0,1,0,0,0
"62",5,1,1,1,1,1
"63",3,1,1,1,0,0
"64",3,0,0,1,1,1
"65",1,0,0,0,0,1
"66",4,1,1,1,0,1
"67",5,1,1,1,1,1
"68",3,0,1,1,1,0
"69",3,1,0,1,1,0
"70",2,0,0,1,0,1
"71",2,1,1,0,0,0
"72",2,0,0,0,1,1
"73",2,1,0,0,0,1
"74",3,0,1,1,1,0
"75",3,1,0,1,0,1
"76",1,0,0,0,1,0
"77",3,0,1,0,1,1
"78",1,0,0,0,0,1
"79",2,1,0,1,0,0
"80",2,0,1,0,1,0
"81",1,0,0,0,1,0
"82",3,1,1,0,0,1
"83",4,1,1,1,1,0
"84",4,1,1,0,1,1
"85",1,1,0,0,0,0
"86",3,0,1,1,0,1
"87",4,1,0,1,1,1
"88",2,0,1,0,0,1
"89",2,0,1,0,0,1
"90",2,1,0,0,1,0
"91",3,1,0,1,1,0
"92",1,1,0,0,0,0
"93",3,0,1,0,1,1
"94",2,1,0,0,1,0
"95",3,1,1,0,1,0
"96",4,1,1,1,1,0
"97",1,1,0,0,0,0
"98",5,1,1,1,1,1
"99",3,0,1,1,0,1
"100",3,1,0,1,1,0
