"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",2,1,1,0,0,0,0,0,0,0,0
"2",0,0,0,0,0,0,0,0,0,0,0
"3",4,1,1,1,1,0,0,0,0,0,0
"4",4,0,1,1,1,1,0,0,0,0,0
"5",4,1,1,0,1,1,0,0,0,0,0
"6",2,0,0,0,1,1,0,0,0,0,0
"7",3,1,1,1,0,0,0,0,0,0,0
"8",4,1,1,1,0,1,0,0,0,0,0
"9",1,0,0,0,1,0,0,0,0,0,0
"10",1,0,0,0,0,1,0,0,0,0,0
"11",1,0,0,0,0,1,0,0,0,0,0
"12",5,1,1,1,1,1,0,0,0,0,0
"13",2,1,0,0,1,0,0,0,0,0,0
"14",4,0,1,1,1,1,0,0,0,0,0
"15",1,0,1,0,0,0,0,0,0,0,0
"16",1,0,0,0,1,0,0,0,0,0,0
"17",4,1,1,0,1,1,0,0,0,0,0
"18",1,0,1,0,0,0,0,0,0,0,0
"19",2,0,0,1,0,1,0,0,0,0,0
"20",1,0,0,1,0,0,0,0,0,0,0
"21",2,0,0,0,1,1,0,0,0,0,0
"22",4,1,1,0,1,1,0,0,0,0,0
"23",2,1,0,0,0,1,0,0,0,0,0
"24",4,1,1,1,1,0,0,0,0,0,0
"25",4,1,1,1,1,0,0,0,0,0,0
"26",4,0,1,1,1,1,0,0,0,0,0
"27",2,0,1,1,0,0,0,0,0,0,0
"28",2,1,0,0,1,0,0,0,0,0,0
"29",2,1,0,0,1,0,0,0,0,0,0
"30",4,1,0,1,1,1,0,0,0,0,0
"31",2,1,0,0,0,1,0,0,0,0,0
"32",3,1,0,1,0,1,0,0,0,0,0
"33",2,0,0,1,0,1,0,0,0,0,0
"34",4,1,0,1,1,1,0,0,0,0,0
"35",4,1,0,1,1,1,0,0,0,0,0
"36",2,0,0,1,1,0,0,0,0,0,0
"37",3,1,1,0,1,0,0,0,0,0,0
"38",2,0,1,0,1,0,0,0,0,0,0
"39",1,1,0,0,0,0,0,0,0,0,0
"40",3,1,0,0,1,1,0,0,0,0,0
"41",3,1,0,1,0,1,0,0,0,0,0
"42",2,0,1,1,0,0,0,0,0,0,0
"43",2,1,0,0,0,1,0,0,0,0,0
"44",4,0,1,1,1,1,0,0,0,0,0
"45",3,0,1,1,1,0,0,0,0,0,0
"46",3,0,1,0,1,1,0,0,0,0,0
"47",3,0,1,0,1,1,0,0,0,0,0
"48",1,0,0,1,0,0,0,0,0,0,0
"49",4,1,1,1,1,0,0,0,0,0,0
"50",2,1,0,0,1,0,0,0,0,0,0
