"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",6,1,1,1,0,1,0,0,0,1,1
"2",7,1,0,1,1,1,1,0,0,1,1
"3",5,0,0,1,1,1,1,0,0,0,1
"4",7,1,1,1,0,1,0,1,1,0,1
"5",6,1,0,0,1,0,1,0,1,1,1
"6",4,0,1,1,0,1,0,0,1,0,0
"7",8,0,1,1,1,1,1,1,1,0,1
"8",8,1,1,1,1,1,1,1,0,1,0
"9",3,0,0,0,1,0,0,1,0,0,1
"10",7,1,1,1,0,0,0,1,1,1,1
"11",6,1,1,0,1,1,1,1,0,0,0
"12",6,0,1,1,0,1,1,0,1,1,0
"13",2,0,0,1,0,0,0,0,0,1,0
"14",4,0,0,1,0,1,0,1,0,1,0
"15",3,1,0,0,0,1,1,0,0,0,0
"16",4,0,0,0,0,0,0,1,1,1,1
"17",3,0,0,0,0,0,1,0,1,0,1
"18",5,0,1,1,0,0,1,1,1,0,0
"19",8,1,1,0,1,0,1,1,1,1,1
"20",5,0,0,1,0,0,1,1,1,1,0
"21",5,0,1,0,0,1,1,0,1,0,1
"22",5,1,1,0,0,1,0,0,1,1,0
"23",3,0,0,0,0,1,0,0,0,1,1
"24",8,1,1,0,1,1,1,1,0,1,1
"25",3,1,1,0,0,0,1,0,0,0,0
"26",5,0,0,0,0,1,1,0,1,1,1
"27",4,1,1,0,0,1,0,0,0,1,0
"28",5,1,1,0,0,1,1,0,1,0,0
"29",5,0,0,1,1,0,1,1,0,1,0
"30",4,0,1,1,1,1,0,0,0,0,0
"31",6,1,1,0,1,0,1,0,1,1,0
"32",3,1,0,0,1,0,0,0,0,0,1
"33",7,1,1,0,0,0,1,1,1,1,1
"34",5,1,1,0,1,1,0,0,0,0,1
"35",5,0,1,0,1,1,0,0,1,1,0
"36",5,1,0,0,1,1,0,1,1,0,0
"37",6,0,1,0,1,1,1,1,1,0,0
"38",3,1,0,0,0,1,1,0,0,0,0
"39",7,1,1,1,1,0,0,0,1,1,1
"40",4,0,0,0,1,1,0,1,1,0,0
"41",3,0,1,0,1,0,0,0,0,1,0
"42",3,1,0,0,0,1,0,0,1,0,0
"43",4,1,0,0,0,0,1,0,1,0,1
"44",3,1,0,1,1,0,0,0,0,0,0
"45",4,1,1,0,0,0,1,0,0,0,1
"46",4,1,0,0,0,0,1,0,1,0,1
"47",2,0,1,0,0,0,0,1,0,0,0
"48",4,0,1,0,0,1,0,1,0,1,0
"49",6,0,1,0,1,1,1,0,1,1,0
"50",8,1,1,1,0,0,1,1,1,1,1
"51",5,0,1,0,0,1,1,1,1,0,0
"52",4,1,0,0,0,0,0,1,1,0,1
"53",6,1,1,0,1,0,1,1,1,0,0
"54",6,0,0,1,0,0,1,1,1,1,1
"55",7,1,1,1,0,1,0,1,1,0,1
"56",5,1,0,0,0,1,1,0,0,1,1
"57",7,0,1,0,0,1,1,1,1,1,1
"58",2,0,0,0,0,1,0,0,0,0,1
"59",7,1,1,1,1,0,1,0,1,1,0
"60",3,0,0,1,0,0,0,1,1,0,0
"61",7,1,0,1,1,1,1,1,0,1,0
"62",7,1,1,1,1,1,1,1,0,0,0
"63",3,1,0,1,0,0,0,0,0,0,1
"64",6,0,1,0,0,1,1,1,1,1,0
"65",6,0,1,1,1,1,1,0,0,0,1
"66",8,1,1,0,1,1,0,1,1,1,1
"67",4,1,0,0,0,1,0,0,0,1,1
"68",6,0,1,0,1,1,1,0,0,1,1
"69",3,1,0,0,1,0,0,1,0,0,0
"70",4,0,1,0,1,0,1,0,0,1,0
"71",5,0,1,1,0,0,0,0,1,1,1
"72",6,1,0,1,1,0,1,0,0,1,1
"73",4,0,1,1,0,1,0,0,1,0,0
"74",4,1,0,0,0,0,0,1,0,1,1
"75",5,0,0,1,0,0,0,1,1,1,1
"76",7,1,1,0,1,1,0,0,1,1,1
"77",3,0,0,0,1,0,0,0,0,1,1
"78",6,0,0,1,1,0,1,0,1,1,1
"79",5,1,0,0,1,1,0,0,1,0,1
"80",5,0,1,0,1,0,1,1,0,1,0
"81",6,0,1,0,0,1,0,1,1,1,1
"82",5,0,0,1,0,1,1,1,0,1,0
"83",6,1,1,1,0,1,0,0,1,0,1
"84",6,1,1,0,1,1,1,0,0,0,1
"85",4,1,0,0,1,0,0,0,1,0,1
"86",7,1,0,0,1,1,1,0,1,1,1
"87",5,1,1,1,0,1,0,0,0,0,1
"88",6,0,1,0,1,1,0,0,1,1,1
"89",4,1,0,1,0,0,0,1,1,0,0
"90",5,0,1,0,1,1,1,0,0,0,1
"91",4,0,0,1,0,1,0,1,0,1,0
"92",3,0,0,1,0,1,1,0,0,0,0
"93",2,1,0,0,0,0,0,0,0,0,1
"94",5,0,1,0,1,0,1,0,0,1,1
"95",1,0,0,0,0,1,0,0,0,0,0
"96",3,0,0,0,0,1,1,0,0,0,1
"97",3,0,1,0,0,0,1,0,0,0,1
"98",6,1,1,0,0,0,0,1,1,1,1
"99",6,0,0,1,1,0,0,1,1,1,1
"100",7,0,0,1,1,1,1,1,1,0,1
