"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",8,1,0,1,0,1,1,1,1,1,1
"2",5,0,0,1,1,1,0,1,0,1,0
"3",6,1,1,1,0,0,1,1,0,0,1
"4",2,0,1,0,0,0,1,0,0,0,0
"5",6,0,0,0,1,1,1,1,0,1,1
"6",6,1,0,0,1,1,0,1,1,0,1
"7",6,0,1,1,1,1,0,0,0,1,1
"8",4,1,0,0,0,0,1,0,1,0,1
"9",5,0,1,0,0,1,0,1,1,1,0
"10",3,1,0,0,0,1,0,1,0,0,0
"11",6,1,0,0,0,1,0,1,1,1,1
"12",6,1,1,1,1,1,0,0,0,1,0
"13",5,0,1,1,1,0,0,1,0,0,1
"14",6,0,0,1,1,1,1,0,1,1,0
"15",5,1,1,0,1,1,0,0,0,1,0
"16",6,1,1,1,1,1,0,0,0,1,0
"17",3,0,0,0,1,0,1,1,0,0,0
"18",3,1,1,0,0,1,0,0,0,0,0
"19",3,0,0,1,0,0,1,1,0,0,0
"20",6,1,0,0,1,1,1,0,1,1,0
"21",6,1,0,1,1,1,0,0,1,0,1
"22",5,1,1,0,0,1,0,0,1,1,0
"23",5,1,0,0,0,1,0,1,1,1,0
"24",7,0,1,1,1,1,1,0,1,1,0
"25",5,1,0,0,1,1,0,0,1,0,1
"26",4,1,0,1,1,0,0,1,0,0,0
"27",7,1,1,1,1,0,1,1,0,0,1
"28",3,0,0,0,0,1,0,0,1,0,1
"29",8,1,1,1,0,1,1,1,0,1,1
"30",4,0,1,1,0,1,0,0,0,1,0
"31",5,0,1,0,1,0,0,0,1,1,1
"32",5,1,1,1,1,0,0,0,1,0,0
"33",3,0,0,1,1,0,0,0,1,0,0
"34",3,0,0,0,1,1,1,0,0,0,0
"35",5,0,1,1,0,0,1,0,0,1,1
"36",4,0,0,1,0,1,1,0,1,0,0
"37",4,1,1,1,0,0,1,0,0,0,0
"38",4,1,0,0,0,0,1,1,1,0,0
"39",3,0,0,0,1,0,0,0,0,1,1
"40",3,0,0,0,0,1,0,0,1,0,1
"41",2,1,0,0,0,0,0,1,0,0,0
"42",6,0,0,1,1,0,1,1,0,1,1
"43",5,0,1,0,1,1,0,0,1,1,0
"44",4,0,1,1,1,1,0,0,0,0,0
"45",9,1,1,1,1,0,1,1,1,1,1
"46",6,0,0,1,1,0,1,1,1,1,0
"47",8,0,0,1,1,1,1,1,1,1,1
"48",4,0,1,0,1,0,0,0,1,0,1
"49",7,1,1,1,1,1,0,1,1,0,0
"50",3,1,0,0,1,0,0,0,0,0,1
