"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",3,1,0,0,1,1
"2",0,0,0,0,0,0
"3",3,1,0,1,0,1
"4",3,0,0,1,1,1
"5",2,1,0,0,1,0
"6",2,0,1,1,0,0
"7",3,0,1,0,1,1
"8",4,1,1,1,1,0
"9",5,1,1,1,1,1
"10",2,0,0,1,0,1
"11",3,1,1,0,1,0
"12",3,1,1,0,1,0
"13",1,0,0,1,0,0
"14",2,0,0,0,1,1
"15",4,0,1,1,1,1
"16",1,0,1,0,0,0
"17",3,0,1,1,1,0
"18",3,0,0,1,1,1
"19",1,0,1,0,0,0
"20",3,1,1,0,0,1
"21",3,1,0,0,1,1
"22",3,1,0,1,0,1
"23",4,1,0,1,1,1
"24",1,0,0,1,0,0
"25",3,1,1,1,0,0
"26",2,1,0,0,0,1
"27",1,0,0,0,1,0
"28",2,0,0,1,1,0
"29",2,0,0,1,0,1
"30",4,1,0,1,1,1
"31",4,1,1,1,1,0
"32",1,0,0,1,0,0
"33",3,0,1,1,0,1
"34",3,1,1,0,0,1
"35",1,0,0,0,0,1
"36",2,1,0,0,1,0
"37",2,0,1,0,1,0
"38",2,0,1,0,1,0
"39",3,0,1,1,0,1
"40",0,0,0,0,0,0
"41",2,1,1,0,0,0
"42",3,0,1,1,1,0
"43",4,1,1,1,0,1
"44",4,1,1,1,1,0
"45",5,1,1,1,1,1
"46",2,0,1,1,0,0
"47",2,0,1,0,0,1
"48",1,0,0,0,0,1
"49",4,1,1,1,1,0
"50",5,1,1,1,1,1
"51",2,0,0,1,1,0
"52",2,0,1,0,1,0
"53",2,0,0,1,0,1
"54",3,0,1,0,1,1
"55",2,1,0,0,1,0
"56",2,0,1,0,0,1
"57",1,0,1,0,0,0
"58",4,1,0,1,1,1
"59",3,1,0,1,0,1
"60",4,1,0,1,1,1
"61",3,1,0,0,1,1
"62",3,0,1,1,1,0
"63",2,1,0,0,1,0
"64",1,1,0,0,0,0
"65",1,0,1,0,0,0
"66",2,0,0,1,0,1
"67",1,0,0,0,1,0
"68",2,1,0,0,0,1
"69",3,0,1,1,1,0
"70",3,1,0,1,1,0
"71",2,1,1,0,0,0
"72",2,0,1,0,0,1
"73",2,1,0,0,0,1
"74",2,0,1,1,0,0
"75",4,0,1,1,1,1
"76",2,0,1,1,0,0
"77",1,0,1,0,0,0
"78",3,1,1,0,0,1
"79",0,0,0,0,0,0
"80",3,1,0,1,1,0
"81",1,0,0,1,0,0
"82",3,0,1,1,0,1
"83",4,1,1,0,1,1
"84",4,1,0,1,1,1
"85",3,1,0,1,1,0
"86",2,0,1,1,0,0
"87",2,0,1,1,0,0
"88",3,0,1,1,0,1
"89",1,0,0,0,1,0
"90",3,0,1,1,0,1
"91",4,0,1,1,1,1
"92",5,1,1,1,1,1
"93",1,0,0,1,0,0
"94",1,1,0,0,0,0
"95",2,0,0,0,1,1
"96",3,1,0,1,1,0
"97",3,0,0,1,1,1
"98",0,0,0,0,0,0
"99",3,1,1,0,0,1
"100",3,1,0,1,1,0
