"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",13,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0
"2",8,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0
"3",9,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1
"4",8,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0
"5",13,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1
"6",11,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0
"7",9,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1
"8",10,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0
"9",10,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0
"10",13,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1
"11",6,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1
"12",9,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1
"13",8,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0
"14",6,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0
"15",8,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0
"16",8,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0
"17",6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1
"18",10,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1
"19",8,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1
"20",15,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
"21",8,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0
"22",10,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1
