"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15"
"1",4,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
"2",3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
"3",4,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
"4",7,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0
"5",3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
"6",7,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0
"7",5,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0
"8",7,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0
"9",6,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0
"10",4,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
"11",6,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0
"12",5,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0
"13",3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
"14",4,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"15",4,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"16",6,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0
"17",5,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
"18",7,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0
"19",4,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
"20",7,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0
"21",3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
"22",5,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
"23",6,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0
"24",5,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0
"25",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"26",4,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
"27",4,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
"28",4,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
"29",4,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
"30",4,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
"31",5,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"32",6,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0
"33",3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"34",6,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0
"35",3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"36",6,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0
"37",4,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
"38",5,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
"39",6,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0
"40",6,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0
"41",4,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
"42",6,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0
"43",6,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
"44",6,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
"45",7,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0
"46",7,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0
"47",3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
"48",4,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"49",7,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0
"50",5,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
"51",5,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0
"52",2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"53",5,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
"54",5,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0
"55",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"56",5,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
"57",5,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0
"58",4,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
"59",4,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
"60",2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"61",2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"62",5,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0
"63",5,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0
"64",5,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0
"65",3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
"66",6,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0
"67",6,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0
"68",6,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0
"69",7,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0
"70",3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"71",6,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0
"72",2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"73",4,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
"74",6,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0
"75",4,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
"76",2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"77",5,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0
"78",6,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0
"79",6,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0
"80",6,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0
"81",5,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
"82",4,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
"83",2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"84",7,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0
"85",7,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
"86",6,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0
"87",8,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0
"88",5,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0
"89",5,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
"90",3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"91",3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"92",6,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0
"93",8,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0
"94",5,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
"95",7,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0
"96",5,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0
"97",4,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
"98",5,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0
"99",3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
"100",5,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0
