"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15"
"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"3",3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"4",3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"5",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7",4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"8",5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"9",5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"10",3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"11",3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"12",2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"13",2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"14",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"15",2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"16",3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"17",4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"18",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"19",2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"20",5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"21",4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"22",2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"23",3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"24",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"25",3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"26",2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"27",5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"28",3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"29",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"30",3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"31",3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"32",3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"33",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"34",4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"35",3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"36",4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"37",4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"38",4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"39",2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"40",2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"41",3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"42",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"43",2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"44",2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"45",2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"46",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"47",2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"48",5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"49",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"50",3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
