"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",2,0,1,0,0,1
"2",4,1,1,1,1,0
"3",3,1,1,1,0,0
"4",2,1,0,1,0,0
"5",1,0,0,0,1,0
"6",1,0,1,0,0,0
"7",3,1,1,0,1,0
"8",3,1,0,1,0,1
"9",2,0,0,1,1,0
"10",3,1,1,0,0,1
"11",2,0,1,0,0,1
"12",2,0,0,1,1,0
"13",3,0,1,1,0,1
"14",1,1,0,0,0,0
"15",3,1,0,0,1,1
"16",2,0,1,0,0,1
"17",3,1,1,0,0,1
"18",2,1,0,0,1,0
"19",2,1,1,0,0,0
"20",1,0,0,0,1,0
"21",2,1,0,0,1,0
"22",5,1,1,1,1,1
"23",4,1,0,1,1,1
"24",1,0,0,0,0,1
"25",3,0,0,1,1,1
"26",2,1,0,0,1,0
"27",2,0,1,0,1,0
"28",5,1,1,1,1,1
"29",3,0,1,1,0,1
"30",5,1,1,1,1,1
"31",3,1,0,1,0,1
"32",1,0,0,0,1,0
"33",5,1,1,1,1,1
"34",3,0,1,1,1,0
"35",3,0,1,0,1,1
"36",5,1,1,1,1,1
"37",3,1,1,0,0,1
"38",3,1,0,1,0,1
"39",3,1,1,0,0,1
"40",3,0,1,1,0,1
"41",3,0,1,0,1,1
"42",4,0,1,1,1,1
"43",1,0,0,0,1,0
"44",4,0,1,1,1,1
"45",2,1,1,0,0,0
"46",2,0,1,0,1,0
"47",2,1,0,1,0,0
"48",2,0,1,1,0,0
"49",4,1,1,1,0,1
"50",1,0,0,0,0,1
"51",2,0,0,1,1,0
"52",2,0,1,0,1,0
"53",4,1,0,1,1,1
"54",2,0,0,0,1,1
"55",4,1,1,1,0,1
"56",2,0,0,1,1,0
"57",2,1,0,0,0,1
"58",2,0,1,1,0,0
"59",0,0,0,0,0,0
"60",3,1,0,0,1,1
"61",3,0,1,1,0,1
"62",3,1,1,1,0,0
"63",3,1,1,1,0,0
"64",2,0,0,1,1,0
"65",3,1,1,1,0,0
"66",2,1,0,0,0,1
"67",3,1,1,1,0,0
"68",2,0,1,0,1,0
"69",3,0,1,0,1,1
"70",2,1,0,1,0,0
"71",2,0,1,0,1,0
"72",4,0,1,1,1,1
"73",4,1,1,1,1,0
"74",2,0,1,1,0,0
"75",1,0,0,0,1,0
"76",1,0,1,0,0,0
"77",4,1,1,0,1,1
"78",3,1,1,0,0,1
"79",3,0,1,1,1,0
"80",4,1,0,1,1,1
"81",4,1,1,1,0,1
"82",2,0,1,0,1,0
"83",1,0,0,1,0,0
"84",1,0,0,0,0,1
"85",2,1,0,1,0,0
"86",2,1,0,1,0,0
"87",3,0,0,1,1,1
"88",3,0,1,1,1,0
"89",1,1,0,0,0,0
"90",3,0,1,1,0,1
"91",1,0,0,1,0,0
"92",2,0,0,1,0,1
"93",3,0,1,1,0,1
"94",3,1,1,1,0,0
"95",3,0,1,0,1,1
"96",3,1,0,0,1,1
"97",4,1,1,1,1,0
"98",2,0,1,0,1,0
"99",2,1,0,1,0,0
"100",2,1,0,0,1,0
