"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",3,1,0,0,1,1
"2",0,0,0,0,0,0
"3",5,1,1,1,1,1
"4",2,1,0,0,0,1
"5",2,1,0,0,0,1
"6",3,1,0,0,1,1
"7",1,0,0,0,0,1
"8",1,0,0,0,1,0
"9",1,0,0,0,1,0
"10",4,1,1,1,0,1
"11",4,1,1,1,0,1
"12",2,0,1,0,0,1
"13",1,0,0,0,0,1
"14",4,1,1,1,0,1
"15",1,1,0,0,0,0
"16",4,1,1,1,1,0
"17",4,1,1,1,0,1
"18",1,0,0,1,0,0
"19",3,0,1,1,0,1
"20",1,1,0,0,0,0
"21",3,1,1,1,0,0
"22",2,1,0,0,1,0
"23",3,1,0,0,1,1
"24",2,0,0,0,1,1
"25",3,0,1,0,1,1
"26",4,1,1,1,1,0
"27",3,0,1,0,1,1
"28",2,1,1,0,0,0
"29",4,0,1,1,1,1
"30",3,1,0,1,0,1
"31",2,0,0,1,1,0
"32",2,0,1,1,0,0
"33",1,0,1,0,0,0
"34",4,1,1,1,0,1
"35",4,1,1,0,1,1
"36",2,1,0,1,0,0
"37",3,1,1,0,0,1
"38",2,0,1,1,0,0
"39",2,0,1,1,0,0
"40",2,1,1,0,0,0
"41",1,0,1,0,0,0
"42",4,1,1,1,1,0
"43",1,0,0,0,1,0
"44",2,1,1,0,0,0
"45",4,1,1,1,1,0
"46",1,0,1,0,0,0
"47",1,1,0,0,0,0
"48",2,0,1,1,0,0
"49",0,0,0,0,0,0
"50",1,0,0,1,0,0
