"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",7,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
"2",8,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0
"3",9,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0
"4",15,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
"5",9,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
"6",11,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1
"7",11,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1
"8",9,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1
"9",11,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1
"10",13,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1
"11",12,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1
"12",12,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0
"13",11,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0
"14",6,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
"15",10,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1
"16",10,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1
"17",6,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1
"18",6,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"19",9,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0
"20",5,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
"21",12,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1
"22",10,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
"23",8,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
"24",12,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
"25",7,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1
"26",13,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0
"27",9,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0
"28",11,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1
"29",8,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0
"30",9,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0
"31",13,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1
"32",7,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
"33",9,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0
"34",11,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,0
"35",8,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0
"36",11,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1
"37",10,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1
"38",10,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1
"39",10,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0
"40",12,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1
"41",15,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
"42",9,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1
"43",6,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
"44",12,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1
"45",10,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0
"46",7,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1
"47",11,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0
"48",7,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
"49",8,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0
"50",12,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0
"51",9,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1
"52",8,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1
"53",13,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0
"54",8,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0
"55",10,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0
"56",7,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1
"57",10,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1
"58",8,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1
"59",9,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1
"60",11,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1
"61",9,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1
"62",14,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1
"63",15,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1
"64",8,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0
"65",10,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0
"66",10,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1
"67",11,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"68",10,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0
"69",12,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0
"70",13,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0
"71",10,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0
"72",10,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,1
"73",9,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0
"74",10,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0
"75",11,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0
"76",10,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0
"77",7,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
"78",8,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1
"79",9,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0
"80",10,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0
"81",14,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0
"82",13,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1
"83",6,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1
"84",11,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1
"85",7,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0
"86",8,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0
"87",8,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0
"88",11,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1
"89",13,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0
"90",13,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1
"91",15,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1
"92",11,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0
"93",14,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1
"94",9,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1
"95",7,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0
"96",10,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1
"97",8,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0
"98",11,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0
"99",9,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1
"100",10,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1
