"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",9,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1
"2",11,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1
"3",10,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1
"4",11,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0
"5",9,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0
"6",6,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
"7",8,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
"8",10,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0
"9",9,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1
"10",9,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0
"11",11,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0
"12",11,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,1
"13",8,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1
"14",9,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1
"15",14,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1
"16",8,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
"17",10,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1
"18",10,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0
"19",12,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0
"20",7,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0
"21",11,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1
"22",5,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1
"23",10,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1
"24",12,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0
"25",7,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
"26",13,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1
"27",11,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0
"28",13,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1
"29",13,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1
"30",11,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1
"31",9,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0
"32",11,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1
"33",13,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1
"34",12,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1
"35",8,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0
"36",9,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0
"37",9,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0
"38",10,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1,1
"39",14,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0
"40",10,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0
