"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",7,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1
"2",8,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0
"3",13,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1
"4",9,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1
"5",4,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"6",11,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0
"7",11,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0
"8",9,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1
"9",8,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0
"10",11,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1
"11",10,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1
"12",7,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0
"13",11,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1
"14",9,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0
"15",8,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0
"16",11,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0
"17",9,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0
"18",8,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
"19",10,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0
"20",11,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1
"21",12,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1
"22",12,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1
"23",12,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1
"24",14,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1
"25",11,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0
"26",12,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0
"27",9,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0
"28",10,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0
"29",8,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0
"30",9,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0
"31",11,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1
"32",12,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1
"33",10,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0
"34",9,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1
"35",10,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1
"36",9,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0
"37",14,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0
"38",10,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1
"39",9,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0
"40",10,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1
"41",10,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0
"42",7,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0
"43",13,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1
"44",11,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0
"45",13,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1
"46",8,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
"47",5,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"48",9,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0
"49",13,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1
"50",12,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1
