"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",4,1,1,0,1,1
"2",2,0,0,0,1,1
"3",1,0,0,0,1,0
"4",1,0,0,0,0,1
"5",1,1,0,0,0,0
"6",3,0,1,1,1,0
"7",2,0,1,0,1,0
"8",1,0,0,1,0,0
"9",3,1,0,1,0,1
"10",3,1,1,0,0,1
"11",2,0,1,0,1,0
"12",2,1,0,0,1,0
"13",3,0,1,1,0,1
"14",3,0,1,1,1,0
"15",3,1,1,1,0,0
"16",3,1,1,1,0,0
"17",2,1,0,1,0,0
"18",0,0,0,0,0,0
"19",4,1,1,1,0,1
"20",4,1,1,1,0,1
"21",2,1,0,0,0,1
"22",4,1,1,0,1,1
"23",3,1,0,1,0,1
"24",2,0,1,1,0,0
"25",2,0,1,0,1,0
"26",3,1,0,1,0,1
"27",2,0,0,0,1,1
"28",3,1,1,0,0,1
"29",2,0,0,0,1,1
"30",2,0,1,0,1,0
"31",2,0,1,0,1,0
"32",4,1,1,0,1,1
"33",0,0,0,0,0,0
"34",3,1,1,0,1,0
"35",1,1,0,0,0,0
"36",1,0,0,0,0,1
"37",3,1,0,1,1,0
"38",2,1,0,0,0,1
"39",0,0,0,0,0,0
"40",5,1,1,1,1,1
"41",2,0,0,1,0,1
"42",5,1,1,1,1,1
"43",1,0,1,0,0,0
"44",0,0,0,0,0,0
"45",1,0,1,0,0,0
"46",3,1,1,0,0,1
"47",1,1,0,0,0,0
"48",2,1,0,0,1,0
"49",2,0,1,0,0,1
"50",2,1,1,0,0,0
