"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",3,1,1,0,1,0
"2",4,1,1,1,0,1
"3",3,0,1,0,1,1
"4",4,1,1,1,1,0
"5",1,1,0,0,0,0
"6",2,0,1,0,0,1
"7",3,1,1,0,1,0
"8",3,1,0,1,1,0
"9",4,1,1,0,1,1
"10",1,0,0,0,0,1
"11",3,1,1,0,0,1
"12",2,0,1,0,1,0
"13",1,0,0,0,1,0
"14",3,1,1,1,0,0
"15",3,1,0,1,1,0
"16",3,0,1,0,1,1
"17",1,0,0,0,0,1
"18",4,1,1,0,1,1
"19",2,1,0,1,0,0
"20",3,1,0,1,0,1
"21",4,0,1,1,1,1
"22",1,0,1,0,0,0
"23",3,0,1,1,0,1
"24",3,1,1,0,0,1
"25",2,1,0,1,0,0
"26",3,0,1,1,1,0
"27",4,1,1,0,1,1
"28",1,0,0,0,0,1
"29",1,0,0,0,1,0
"30",2,0,0,1,1,0
"31",2,1,1,0,0,0
"32",1,0,0,0,1,0
"33",2,0,1,0,1,0
"34",2,1,0,0,1,0
"35",4,1,1,1,0,1
"36",4,0,1,1,1,1
"37",1,1,0,0,0,0
"38",2,0,1,1,0,0
"39",4,1,1,1,0,1
"40",3,1,0,0,1,1
"41",1,0,0,1,0,0
"42",3,0,0,1,1,1
"43",3,0,1,1,1,0
"44",3,0,1,0,1,1
"45",2,0,0,1,1,0
"46",3,1,1,0,0,1
"47",4,1,1,1,1,0
"48",3,1,1,0,1,0
"49",2,0,0,1,0,1
"50",2,0,0,1,0,1
