"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",6,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
"2",9,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
"3",13,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1
"4",9,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1
"5",10,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0
"6",7,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0
"7",9,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1
"8",10,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0
"9",13,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0
"10",9,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1
"11",14,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1
"12",6,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0
"13",6,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"14",8,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
"15",9,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0
"16",8,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
"17",9,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0
"18",14,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1
"19",11,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1
"20",11,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,1
"21",11,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0
"22",8,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0
"23",10,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0
"24",8,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0
"25",10,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1
"26",8,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
"27",12,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1
"28",6,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1
"29",12,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1
"30",9,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1
"31",11,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1
"32",10,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1
"33",9,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0
"34",11,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1
"35",14,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1
"36",12,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1
"37",10,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1
"38",15,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1
"39",9,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1
"40",11,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0
"41",12,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1
"42",13,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1
"43",9,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0
"44",10,0,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0
"45",12,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0
"46",8,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0
"47",10,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1
"48",10,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1
"49",13,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1
"50",8,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
