"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",3,0,0,1,0,0,1,0,0,1,0
"2",5,0,0,1,0,1,1,0,1,1,0
"3",5,0,1,0,1,1,1,0,1,0,0
"4",4,0,0,1,0,0,0,0,1,1,1
"5",3,0,1,0,0,0,1,1,0,0,0
"6",6,1,0,0,1,0,0,1,1,1,1
"7",6,0,1,1,1,0,1,1,0,1,0
"8",5,0,1,1,0,1,1,0,0,0,1
"9",4,0,0,0,1,1,0,1,0,1,0
"10",5,1,0,1,1,0,1,1,0,0,0
"11",5,0,1,1,1,0,0,1,0,1,0
"12",8,1,0,1,1,1,0,1,1,1,1
"13",4,1,0,0,1,0,0,1,1,0,0
"14",6,1,1,1,1,0,0,0,0,1,1
"15",3,1,1,1,0,0,0,0,0,0,0
"16",7,1,1,0,1,0,1,0,1,1,1
"17",2,0,0,0,0,1,1,0,0,0,0
"18",2,0,0,1,0,0,0,0,0,1,0
"19",4,0,0,0,0,0,1,0,1,1,1
"20",3,0,0,0,1,1,1,0,0,0,0
"21",5,1,0,0,1,1,0,1,1,0,0
"22",7,1,1,1,1,1,0,0,1,1,0
"23",7,1,1,0,1,1,1,0,1,0,1
"24",7,1,0,1,1,0,1,1,1,0,1
"25",5,1,1,1,1,0,0,1,0,0,0
"26",5,1,0,0,1,1,1,0,0,0,1
"27",5,0,1,0,1,0,1,0,0,1,1
"28",6,1,0,1,0,1,1,1,0,0,1
"29",2,0,1,0,0,1,0,0,0,0,0
"30",5,0,1,1,1,0,0,0,1,1,0
"31",4,0,0,0,1,1,0,0,1,1,0
"32",6,1,0,0,1,1,0,1,1,0,1
"33",7,0,1,1,1,0,0,1,1,1,1
"34",7,1,1,0,1,1,1,0,1,1,0
"35",6,0,1,1,1,0,1,0,1,1,0
"36",2,0,1,0,0,0,0,0,1,0,0
"37",4,1,0,1,1,0,1,0,0,0,0
"38",5,1,0,0,0,1,1,0,1,0,1
"39",5,0,1,0,0,0,1,1,1,1,0
"40",6,1,1,0,0,1,1,0,1,0,1
"41",7,1,1,1,1,1,0,0,1,1,0
"42",5,0,0,1,0,1,1,1,1,0,0
"43",4,0,0,1,0,1,1,0,1,0,0
"44",3,0,0,0,0,0,1,1,0,1,0
"45",6,1,1,0,1,1,0,1,0,0,1
"46",6,0,1,1,1,1,0,0,1,0,1
"47",7,1,1,1,1,1,0,1,0,1,0
"48",7,0,1,0,1,0,1,1,1,1,1
"49",5,1,1,1,0,1,0,0,1,0,0
"50",4,0,1,1,0,1,0,0,0,0,1
"51",5,1,1,0,1,1,0,0,0,1,0
"52",5,1,0,0,1,1,0,0,1,0,1
"53",7,1,0,1,1,1,1,1,0,1,0
"54",6,0,1,1,1,0,1,1,0,1,0
"55",8,1,1,1,1,1,1,0,0,1,1
"56",5,1,0,1,1,0,0,0,1,0,1
"57",9,1,1,1,0,1,1,1,1,1,1
"58",3,0,1,0,0,0,0,1,0,1,0
"59",4,0,0,1,0,0,0,0,1,1,1
"60",3,0,1,0,1,1,0,0,0,0,0
"61",4,1,0,1,1,0,1,0,0,0,0
"62",5,0,0,1,0,1,0,1,1,0,1
"63",3,0,0,0,0,1,0,1,1,0,0
"64",2,0,1,0,0,1,0,0,0,0,0
"65",6,1,0,1,0,1,1,0,0,1,1
"66",5,1,1,1,0,0,0,0,1,0,1
"67",6,0,0,1,0,1,1,1,0,1,1
"68",2,0,0,0,0,1,0,1,0,0,0
"69",6,1,0,1,1,0,1,0,0,1,1
"70",7,0,0,1,1,1,1,0,1,1,1
"71",6,0,0,1,1,1,0,1,1,0,1
"72",4,0,1,0,0,0,1,0,0,1,1
"73",7,1,0,0,1,1,1,1,1,0,1
"74",4,1,1,0,0,0,1,0,1,0,0
"75",5,1,1,0,1,0,0,1,0,0,1
"76",6,1,1,0,1,0,1,0,0,1,1
"77",6,0,1,1,1,1,0,1,1,0,0
"78",3,1,0,0,0,0,0,1,0,0,1
"79",3,0,0,0,1,0,1,0,0,1,0
"80",4,0,0,1,0,0,1,1,1,0,0
"81",7,1,0,1,1,1,1,0,1,0,1
"82",6,0,1,1,1,1,1,0,0,0,1
"83",6,0,0,0,1,1,1,1,1,1,0
"84",3,1,0,1,1,0,0,0,0,0,0
"85",3,1,0,0,1,0,0,0,1,0,0
"86",1,0,0,0,1,0,0,0,0,0,0
"87",4,0,1,0,1,0,1,0,0,1,0
"88",7,1,1,0,1,1,1,0,1,0,1
"89",1,0,0,0,0,0,0,0,1,0,0
"90",5,1,0,1,1,1,0,0,1,0,0
"91",8,1,1,0,0,1,1,1,1,1,1
"92",1,0,0,0,1,0,0,0,0,0,0
"93",6,1,1,0,1,0,0,1,0,1,1
"94",6,0,0,1,1,1,0,1,1,0,1
"95",2,0,1,0,0,0,0,0,0,0,1
"96",7,1,0,1,1,1,1,0,1,0,1
"97",7,0,0,1,1,1,1,1,1,0,1
"98",4,0,0,1,1,0,1,0,0,0,1
"99",3,0,1,0,0,0,0,0,1,0,1
"100",4,1,1,0,1,0,0,0,0,0,1
