"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15"
"1",6,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0
"2",6,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0
"3",5,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0
"4",6,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0
"5",5,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0
"6",5,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
"7",4,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
"8",5,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0
"9",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"10",5,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
"11",3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"12",5,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0
"13",6,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0
"14",7,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0
"15",4,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
"16",6,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
"17",7,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0
"18",3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
"19",2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"20",7,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0
"21",4,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"22",4,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0
"23",7,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0
"24",4,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
"25",7,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0
"26",3,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
"27",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"28",8,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0
"29",4,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
"30",6,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0
"31",5,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
"32",4,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
"33",6,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0
"34",8,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0
"35",5,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
"36",7,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0
"37",8,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0
"38",6,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0
"39",4,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
"40",6,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0
"41",5,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0
"42",6,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0
"43",5,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0
"44",3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"45",3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
"46",6,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0
"47",9,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0
"48",4,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
"49",4,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
"50",6,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0
