"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",3,0,0,1,1,1
"2",4,1,1,1,0,1
"3",2,0,0,0,1,1
"4",3,0,1,0,1,1
"5",4,1,1,0,1,1
"6",1,0,0,1,0,0
"7",1,0,1,0,0,0
"8",2,0,1,0,0,1
"9",1,0,1,0,0,0
"10",1,1,0,0,0,0
"11",2,0,0,0,1,1
"12",1,0,0,0,1,0
"13",3,0,0,1,1,1
"14",4,1,1,0,1,1
"15",1,1,0,0,0,0
"16",2,1,0,0,1,0
"17",5,1,1,1,1,1
"18",1,0,0,0,0,1
"19",2,0,1,0,0,1
"20",4,1,1,1,0,1
"21",1,1,0,0,0,0
"22",3,1,0,0,1,1
"23",3,1,0,1,1,0
"24",3,1,1,0,1,0
"25",1,1,0,0,0,0
"26",3,1,0,1,0,1
"27",2,0,0,1,0,1
"28",5,1,1,1,1,1
"29",2,1,0,0,1,0
"30",2,0,0,1,1,0
"31",2,1,0,1,0,0
"32",2,1,0,0,0,1
"33",3,0,1,1,1,0
"34",2,0,0,1,1,0
"35",3,1,0,0,1,1
"36",1,1,0,0,0,0
"37",4,1,1,1,1,0
"38",3,0,1,0,1,1
"39",4,1,0,1,1,1
"40",3,0,0,1,1,1
"41",3,1,1,1,0,0
"42",2,1,1,0,0,0
"43",5,1,1,1,1,1
"44",2,0,0,1,0,1
"45",5,1,1,1,1,1
"46",3,1,0,1,1,0
"47",3,1,1,0,0,1
"48",3,0,1,0,1,1
"49",4,1,0,1,1,1
"50",2,0,0,0,1,1
"51",2,0,0,0,1,1
"52",2,1,0,0,1,0
"53",3,1,1,1,0,0
"54",5,1,1,1,1,1
"55",5,1,1,1,1,1
"56",4,0,1,1,1,1
"57",3,1,0,1,1,0
"58",1,0,0,0,1,0
"59",4,1,0,1,1,1
"60",2,0,1,0,0,1
"61",4,1,0,1,1,1
"62",2,0,1,1,0,0
"63",2,1,0,0,0,1
"64",1,0,0,0,0,1
"65",2,1,1,0,0,0
"66",2,1,1,0,0,0
"67",3,1,0,1,0,1
"68",2,0,0,1,0,1
"69",2,1,0,0,1,0
"70",2,1,0,0,1,0
"71",3,1,0,0,1,1
"72",3,1,1,1,0,0
"73",3,1,0,1,0,1
"74",3,1,0,0,1,1
"75",2,0,0,1,1,0
"76",0,0,0,0,0,0
"77",1,0,0,1,0,0
"78",3,1,1,0,1,0
"79",1,0,0,0,0,1
"80",3,1,1,0,0,1
"81",5,1,1,1,1,1
"82",2,0,1,0,0,1
"83",3,0,0,1,1,1
"84",3,0,1,1,1,0
"85",3,0,1,1,0,1
"86",2,1,0,0,0,1
"87",3,1,1,1,0,0
"88",2,0,0,0,1,1
"89",5,1,1,1,1,1
"90",1,0,0,0,1,0
"91",2,0,0,1,0,1
"92",4,1,0,1,1,1
"93",4,1,1,0,1,1
"94",2,1,1,0,0,0
"95",4,1,1,1,0,1
"96",4,1,1,0,1,1
"97",2,1,0,0,1,0
"98",2,1,0,0,1,0
"99",4,1,0,1,1,1
"100",2,0,0,1,0,1
