"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",4,0,0,0,0,1,0,1,0,1,1
"2",6,0,1,0,1,1,1,0,1,0,1
"3",4,1,1,1,0,0,0,0,1,0,0
"4",5,1,1,0,1,0,1,1,0,0,0
"5",6,1,1,0,0,1,1,0,1,0,1
"6",6,1,0,0,1,1,1,0,1,1,0
"7",6,0,1,1,0,0,1,0,1,1,1
"8",3,0,0,0,1,0,0,1,0,1,0
"9",6,1,1,1,1,0,1,0,1,0,0
"10",5,1,0,0,0,0,1,1,1,0,1
"11",5,1,1,1,1,0,0,0,1,0,0
"12",8,1,0,1,1,1,1,1,1,1,0
"13",4,1,0,1,0,1,0,1,0,0,0
"14",3,0,1,1,1,0,0,0,0,0,0
"15",6,1,1,0,0,1,0,1,0,1,1
"16",7,0,1,1,1,1,0,1,1,0,1
"17",3,0,0,0,0,0,0,1,1,1,0
"18",5,1,0,0,1,1,0,1,1,0,0
"19",8,1,1,1,1,0,0,1,1,1,1
"20",2,0,0,0,0,0,0,0,1,1,0
