"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",1,0,1,0,0,0
"2",1,1,0,0,0,0
"3",3,1,0,0,1,1
"4",2,0,0,1,0,1
"5",3,0,1,1,1,0
"6",1,0,0,0,1,0
"7",1,0,0,0,0,1
"8",4,1,1,1,1,0
"9",2,1,0,0,1,0
"10",3,1,0,1,0,1
"11",2,1,1,0,0,0
"12",1,0,0,1,0,0
"13",2,0,0,0,1,1
"14",2,0,0,1,1,0
"15",1,0,0,0,1,0
"16",2,0,1,1,0,0
"17",4,1,0,1,1,1
"18",5,1,1,1,1,1
"19",2,1,0,0,0,1
"20",3,1,1,0,1,0
"21",3,1,1,0,1,0
"22",1,0,0,1,0,0
"23",4,1,1,0,1,1
"24",3,1,0,1,1,0
"25",2,0,0,1,1,0
"26",2,1,1,0,0,0
"27",1,0,0,0,1,0
"28",2,1,1,0,0,0
"29",2,1,1,0,0,0
"30",4,1,1,1,0,1
"31",3,0,1,1,0,1
"32",4,1,1,1,0,1
"33",3,1,1,1,0,0
"34",2,0,1,1,0,0
"35",3,1,0,1,1,0
"36",3,1,1,0,1,0
"37",4,1,0,1,1,1
"38",4,1,0,1,1,1
"39",2,1,0,0,0,1
"40",2,1,0,1,0,0
"41",3,0,1,1,0,1
"42",2,1,0,0,0,1
"43",5,1,1,1,1,1
"44",2,0,0,1,0,1
"45",1,0,0,0,0,1
"46",2,1,0,1,0,0
"47",3,1,1,0,0,1
"48",2,0,1,1,0,0
"49",3,1,0,1,1,0
"50",0,0,0,0,0,0
