"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15"
"1",6,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0
"2",2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"3",7,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0
"4",4,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
"5",7,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0
"6",5,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0
"7",5,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0
"8",6,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0
"9",7,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0
"10",5,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0
"11",4,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
"12",4,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
"13",2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"14",7,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0
"15",6,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0
"16",6,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0
"17",3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"18",4,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
"19",8,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0
"20",8,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0
"21",3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
"22",8,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
"23",4,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
"24",6,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0
"25",6,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0
"26",9,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
"27",5,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
"28",2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"29",3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
"30",6,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0
"31",6,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0
"32",8,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0
"33",6,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0
"34",4,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
"35",4,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
"36",3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
"37",5,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0
"38",6,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0
"39",6,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0
"40",3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"41",8,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0
"42",6,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0
"43",7,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0
"44",6,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0
"45",5,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0
"46",3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
"47",6,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0
"48",5,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0
"49",3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"50",5,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0
