"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",2,0,1,1,0,0
"2",2,1,0,0,0,1
"3",3,0,1,0,1,1
"4",4,1,0,1,1,1
"5",5,1,1,1,1,1
"6",2,0,1,0,0,1
"7",2,0,0,1,0,1
"8",3,1,0,0,1,1
"9",4,0,1,1,1,1
"10",4,1,1,1,1,0
"11",3,0,1,0,1,1
"12",2,0,0,1,1,0
"13",1,0,0,0,1,0
"14",3,1,0,1,0,1
"15",4,1,1,1,0,1
"16",4,0,1,1,1,1
"17",1,0,1,0,0,0
"18",0,0,0,0,0,0
"19",4,1,1,1,0,1
"20",2,0,1,0,0,1
"21",4,0,1,1,1,1
"22",4,1,1,1,1,0
"23",3,1,1,0,0,1
"24",3,0,1,1,0,1
"25",2,0,0,0,1,1
"26",3,1,0,1,0,1
"27",3,0,0,1,1,1
"28",5,1,1,1,1,1
"29",3,0,1,0,1,1
"30",1,0,0,0,0,1
"31",3,1,1,0,0,1
"32",2,0,1,1,0,0
"33",3,1,1,0,1,0
"34",4,1,0,1,1,1
"35",3,0,1,0,1,1
"36",2,1,0,0,1,0
"37",2,0,1,0,0,1
"38",2,1,1,0,0,0
"39",4,1,1,1,0,1
"40",2,1,0,1,0,0
"41",3,0,1,0,1,1
"42",2,1,0,0,1,0
"43",3,0,1,0,1,1
"44",3,1,1,0,1,0
"45",1,0,1,0,0,0
"46",0,0,0,0,0,0
"47",4,1,1,1,1,0
"48",3,1,0,1,1,0
"49",4,1,1,1,1,0
"50",2,0,0,1,0,1
