"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",3,1,0,1,0,1
"2",2,0,0,0,1,1
"3",1,0,1,0,0,0
"4",1,0,1,0,0,0
"5",3,0,0,1,1,1
"6",2,1,0,1,0,0
"7",2,0,1,0,1,0
"8",2,0,0,1,1,0
"9",1,1,0,0,0,0
"10",1,0,1,0,0,0
"11",3,1,1,1,0,0
"12",4,1,1,0,1,1
"13",5,1,1,1,1,1
"14",3,0,1,1,1,0
"15",2,0,1,0,1,0
"16",3,1,0,1,1,0
"17",4,1,1,1,0,1
"18",3,0,1,1,1,0
"19",5,1,1,1,1,1
"20",2,0,0,1,0,1
"21",2,0,1,0,1,0
"22",3,1,1,1,0,0
"23",2,1,0,0,1,0
"24",4,1,1,0,1,1
"25",2,1,0,0,0,1
"26",3,1,1,0,0,1
"27",4,1,1,0,1,1
"28",2,0,1,1,0,0
"29",2,0,0,0,1,1
"30",0,0,0,0,0,0
"31",3,1,1,0,0,1
"32",3,0,0,1,1,1
"33",4,0,1,1,1,1
"34",2,0,0,1,0,1
"35",2,1,0,0,0,1
"36",3,1,1,1,0,0
"37",2,0,1,0,0,1
"38",2,1,0,0,1,0
"39",5,1,1,1,1,1
"40",1,0,0,1,0,0
"41",1,0,1,0,0,0
"42",2,0,0,1,0,1
"43",3,1,0,1,1,0
"44",2,1,0,0,0,1
"45",3,1,0,1,1,0
"46",1,0,0,0,1,0
"47",3,0,1,0,1,1
"48",3,1,1,0,0,1
"49",2,0,0,1,1,0
"50",4,0,1,1,1,1
"51",3,1,0,1,0,1
"52",1,0,0,0,0,1
"53",2,1,0,1,0,0
"54",3,1,0,0,1,1
"55",1,0,1,0,0,0
"56",2,0,0,1,0,1
"57",1,0,0,0,1,0
"58",2,0,1,0,0,1
"59",3,0,1,1,1,0
"60",4,1,1,1,0,1
"61",1,0,0,0,1,0
"62",1,0,0,0,0,1
"63",4,1,1,0,1,1
"64",2,1,0,1,0,0
"65",2,1,1,0,0,0
"66",4,1,1,1,0,1
"67",2,0,1,0,0,1
"68",4,1,1,1,1,0
"69",3,1,1,0,0,1
"70",2,0,1,1,0,0
"71",0,0,0,0,0,0
"72",3,1,0,1,0,1
"73",2,1,1,0,0,0
"74",2,0,0,0,1,1
"75",1,1,0,0,0,0
"76",2,1,0,0,1,0
"77",1,0,0,0,1,0
"78",2,0,0,1,1,0
"79",3,1,0,1,0,1
"80",3,1,1,1,0,0
"81",2,1,0,0,1,0
"82",4,1,1,1,0,1
"83",3,0,1,0,1,1
"84",2,0,1,0,0,1
"85",2,0,0,1,1,0
"86",1,0,1,0,0,0
"87",3,0,1,1,0,1
"88",1,0,0,0,1,0
"89",1,1,0,0,0,0
"90",3,1,1,0,1,0
"91",3,1,0,1,0,1
"92",1,1,0,0,0,0
"93",1,0,0,0,1,0
"94",2,1,0,0,1,0
"95",1,0,0,0,0,1
"96",3,0,1,0,1,1
"97",3,0,1,1,1,0
"98",0,0,0,0,0,0
"99",2,0,0,1,1,0
"100",3,0,0,1,1,1
