"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",3,0,0,1,1,1
"2",2,0,1,1,0,0
"3",4,1,1,0,1,1
"4",2,0,1,0,1,0
"5",2,0,1,1,0,0
"6",3,1,1,1,0,0
"7",4,1,1,1,0,1
"8",3,1,0,1,1,0
"9",2,1,0,0,1,0
"10",3,0,1,0,1,1
"11",4,1,1,1,1,0
"12",2,0,1,0,0,1
"13",2,1,1,0,0,0
"14",5,1,1,1,1,1
"15",1,0,0,1,0,0
"16",3,0,1,1,0,1
"17",4,1,1,0,1,1
"18",1,0,0,1,0,0
"19",3,1,1,1,0,0
"20",2,1,0,1,0,0
"21",3,0,1,1,0,1
"22",3,1,1,1,0,0
"23",1,0,0,0,1,0
"24",3,0,1,1,0,1
"25",3,1,1,1,0,0
"26",2,0,0,1,1,0
"27",3,0,1,1,0,1
"28",2,0,0,1,0,1
"29",2,1,0,0,1,0
"30",4,1,1,0,1,1
"31",4,0,1,1,1,1
"32",2,1,1,0,0,0
"33",3,0,1,1,1,0
"34",4,1,1,0,1,1
"35",4,1,1,1,0,1
"36",0,0,0,0,0,0
"37",4,0,1,1,1,1
"38",3,0,1,1,1,0
"39",1,1,0,0,0,0
"40",3,1,1,1,0,0
"41",3,0,1,0,1,1
"42",1,0,0,1,0,0
"43",1,0,0,0,1,0
"44",4,1,1,0,1,1
"45",5,1,1,1,1,1
"46",2,1,0,1,0,0
"47",3,1,0,0,1,1
"48",4,1,1,0,1,1
"49",2,0,1,1,0,0
"50",1,0,0,0,0,1
"51",4,1,0,1,1,1
"52",2,0,0,0,1,1
"53",2,1,0,0,1,0
"54",2,0,0,1,1,0
"55",2,1,0,1,0,0
"56",2,0,1,1,0,0
"57",2,0,1,0,1,0
"58",3,1,1,0,1,0
"59",3,1,1,1,0,0
"60",2,1,1,0,0,0
"61",3,1,0,0,1,1
"62",1,0,0,0,1,0
"63",3,1,0,1,0,1
"64",4,1,1,1,1,0
"65",0,0,0,0,0,0
"66",3,1,1,0,0,1
"67",3,0,1,1,0,1
"68",2,1,0,0,1,0
"69",3,1,0,1,0,1
"70",4,1,1,1,1,0
"71",4,0,1,1,1,1
"72",3,0,0,1,1,1
"73",5,1,1,1,1,1
"74",4,0,1,1,1,1
"75",4,0,1,1,1,1
"76",3,1,0,1,0,1
"77",4,1,0,1,1,1
"78",4,1,1,1,1,0
"79",2,1,1,0,0,0
"80",5,1,1,1,1,1
"81",4,1,1,0,1,1
"82",1,0,0,1,0,0
"83",1,1,0,0,0,0
"84",3,1,0,1,0,1
"85",2,1,1,0,0,0
"86",3,0,1,1,0,1
"87",3,1,0,0,1,1
"88",2,0,0,1,1,0
"89",4,1,1,1,0,1
"90",2,0,0,1,1,0
"91",3,1,1,0,0,1
"92",3,1,1,1,0,0
"93",3,0,0,1,1,1
"94",4,1,1,1,1,0
"95",4,1,1,0,1,1
"96",4,1,1,1,1,0
"97",2,0,1,0,0,1
"98",4,1,1,1,1,0
"99",3,1,1,0,0,1
"100",4,1,1,1,0,1
