"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",3,0,0,0,1,1,0,1,0,0,0
"2",7,1,1,0,1,1,0,0,1,1,1
"3",4,0,1,0,0,1,0,1,0,1,0
"4",6,1,0,1,0,1,0,1,1,0,1
"5",4,0,1,0,1,0,0,1,0,1,0
"6",5,0,0,1,1,0,0,1,0,1,1
"7",9,1,1,1,1,1,0,1,1,1,1
"8",1,1,0,0,0,0,0,0,0,0,0
"9",6,0,0,1,1,1,1,1,0,1,0
"10",7,1,1,0,1,1,0,1,1,1,0
"11",6,1,0,1,0,1,0,0,1,1,1
"12",6,1,1,1,0,0,1,0,1,0,1
"13",5,0,0,0,1,1,1,1,0,1,0
"14",5,1,0,0,0,0,1,1,0,1,1
"15",5,0,0,0,1,1,1,0,1,1,0
"16",6,0,1,1,0,1,1,1,1,0,0
"17",4,0,0,1,0,1,0,1,0,1,0
"18",5,1,1,0,1,0,0,1,1,0,0
"19",8,1,1,1,1,1,1,1,0,1,0
"20",1,0,0,1,0,0,0,0,0,0,0
"21",4,0,0,1,1,0,1,0,1,0,0
"22",6,1,0,1,1,1,1,0,0,1,0
"23",2,1,0,0,0,0,0,0,0,1,0
"24",5,1,0,1,1,1,0,0,1,0,0
"25",4,1,1,0,0,1,0,0,1,0,0
"26",6,0,1,1,0,1,1,1,0,0,1
"27",5,1,1,1,1,0,0,0,1,0,0
"28",5,1,1,1,0,0,1,0,1,0,0
"29",6,1,1,1,1,0,0,1,0,1,0
"30",3,0,0,1,0,0,1,1,0,0,0
"31",3,1,0,0,0,1,1,0,0,0,0
"32",7,1,1,1,1,1,0,1,0,1,0
"33",5,1,0,0,1,1,0,1,0,1,0
"34",8,0,1,1,0,1,1,1,1,1,1
"35",6,1,1,0,1,0,1,0,1,1,0
"36",6,0,1,1,1,0,1,0,0,1,1
"37",5,0,0,1,1,1,0,1,0,0,1
"38",5,1,1,0,1,0,1,0,0,1,0
"39",3,0,1,0,0,0,0,0,0,1,1
"40",5,1,1,1,0,0,1,1,0,0,0
"41",5,1,0,1,0,0,0,1,1,0,1
"42",4,0,0,1,0,1,1,0,1,0,0
"43",4,1,1,0,0,1,0,0,0,0,1
"44",5,0,1,1,1,0,1,0,0,0,1
"45",4,0,0,0,0,0,1,1,0,1,1
"46",2,0,0,0,0,0,0,0,1,1,0
"47",4,0,1,0,0,0,1,0,1,0,1
"48",6,1,1,0,1,1,1,0,1,0,0
"49",5,1,0,1,0,0,0,1,1,0,1
"50",6,1,1,1,0,0,1,1,0,0,1
