"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",1,0,1,0,0,0
"2",1,0,0,1,0,0
"3",2,1,0,0,0,1
"4",2,0,0,1,0,1
"5",2,1,0,1,0,0
"6",2,1,0,0,1,0
"7",1,0,0,0,0,1
"8",1,0,0,1,0,0
"9",4,1,1,1,0,1
"10",1,0,0,1,0,0
"11",3,1,1,0,0,1
"12",4,1,0,1,1,1
"13",1,1,0,0,0,0
"14",1,0,0,0,1,0
"15",4,1,1,1,0,1
"16",1,0,1,0,0,0
"17",3,1,0,1,1,0
"18",1,0,0,1,0,0
"19",3,1,1,0,0,1
"20",2,1,1,0,0,0
"21",2,0,1,0,1,0
"22",3,0,1,0,1,1
"23",1,0,0,0,0,1
"24",4,0,1,1,1,1
"25",3,1,0,0,1,1
"26",4,0,1,1,1,1
"27",0,0,0,0,0,0
"28",3,1,0,0,1,1
"29",2,0,1,0,1,0
"30",2,0,0,1,1,0
"31",2,0,1,0,0,1
"32",2,0,1,0,0,1
"33",4,1,1,1,1,0
"34",4,1,1,1,0,1
"35",2,0,0,1,1,0
"36",3,0,0,1,1,1
"37",2,0,1,1,0,0
"38",4,0,1,1,1,1
"39",2,0,1,1,0,0
"40",2,1,0,1,0,0
"41",1,0,1,0,0,0
"42",4,1,1,1,0,1
"43",3,1,0,1,1,0
"44",3,1,0,0,1,1
"45",1,0,0,1,0,0
"46",3,0,1,0,1,1
"47",2,1,1,0,0,0
"48",3,1,1,0,1,0
"49",4,1,1,1,1,0
"50",3,1,1,1,0,0
