"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",2,0,1,0,1,0
"2",4,1,1,1,0,1
"3",2,0,1,1,0,0
"4",1,0,0,1,0,0
"5",3,1,1,0,1,0
"6",5,1,1,1,1,1
"7",3,1,0,0,1,1
"8",3,0,0,1,1,1
"9",5,1,1,1,1,1
"10",2,0,1,0,1,0
"11",2,0,1,1,0,0
"12",1,0,0,0,1,0
"13",2,0,0,1,0,1
"14",5,1,1,1,1,1
"15",2,1,0,0,0,1
"16",2,0,0,1,0,1
"17",3,0,1,1,1,0
"18",3,0,1,1,0,1
"19",3,1,0,0,1,1
"20",4,1,0,1,1,1
"21",1,1,0,0,0,0
"22",3,0,1,1,0,1
"23",1,1,0,0,0,0
"24",2,1,0,0,0,1
"25",4,1,1,0,1,1
"26",3,0,1,0,1,1
"27",1,1,0,0,0,0
"28",1,0,0,0,0,1
"29",2,0,1,0,1,0
"30",2,1,1,0,0,0
"31",3,0,1,1,0,1
"32",2,0,1,0,1,0
"33",3,1,1,0,1,0
"34",2,0,0,0,1,1
"35",3,0,1,0,1,1
"36",3,1,1,0,0,1
"37",2,1,0,1,0,0
"38",2,1,0,0,0,1
"39",4,1,1,1,1,0
"40",1,0,0,1,0,0
"41",3,1,1,0,1,0
"42",4,1,0,1,1,1
"43",1,1,0,0,0,0
"44",3,1,0,1,0,1
"45",4,1,1,0,1,1
"46",2,1,0,0,0,1
"47",2,0,0,1,1,0
"48",4,1,1,0,1,1
"49",5,1,1,1,1,1
"50",3,1,0,0,1,1
"51",3,0,0,1,1,1
"52",3,1,1,1,0,0
"53",1,0,0,0,0,1
"54",3,1,0,0,1,1
"55",2,0,1,0,1,0
"56",5,1,1,1,1,1
"57",1,0,0,1,0,0
"58",2,1,0,0,0,1
"59",5,1,1,1,1,1
"60",1,0,0,0,0,1
"61",2,1,1,0,0,0
"62",2,1,0,0,1,0
"63",4,1,1,1,0,1
"64",2,0,1,0,0,1
"65",3,0,1,0,1,1
"66",3,1,1,0,1,0
"67",4,1,1,1,0,1
"68",0,0,0,0,0,0
"69",3,1,0,0,1,1
"70",3,0,1,1,0,1
"71",2,1,0,1,0,0
"72",3,0,0,1,1,1
"73",2,0,0,0,1,1
"74",3,1,0,1,0,1
"75",4,1,1,1,1,0
"76",4,0,1,1,1,1
"77",2,1,1,0,0,0
"78",4,1,0,1,1,1
"79",1,1,0,0,0,0
"80",3,1,1,0,1,0
"81",1,0,0,1,0,0
"82",4,1,1,0,1,1
"83",3,0,1,1,0,1
"84",2,0,0,1,0,1
"85",4,1,1,1,1,0
"86",3,1,0,1,1,0
"87",3,1,1,0,0,1
"88",3,1,1,0,0,1
"89",4,1,1,1,1,0
"90",2,0,0,1,1,0
"91",2,0,0,1,0,1
"92",3,1,0,0,1,1
"93",2,0,1,1,0,0
"94",2,0,0,1,0,1
"95",3,0,1,1,0,1
"96",1,1,0,0,0,0
"97",2,0,0,0,1,1
"98",1,0,0,0,1,0
"99",4,1,1,1,0,1
"100",2,0,0,1,0,1
