"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",2,0,0,1,1,0
"2",4,1,1,0,1,1
"3",3,0,1,0,1,1
"4",4,1,1,1,0,1
"5",3,1,0,1,0,1
"6",3,1,1,1,0,0
"7",4,1,1,0,1,1
"8",3,1,0,0,1,1
"9",3,0,1,1,0,1
"10",3,1,0,1,1,0
"11",2,0,1,0,0,1
"12",2,1,1,0,0,0
"13",4,1,1,1,1,0
"14",2,0,0,0,1,1
"15",3,0,1,0,1,1
"16",2,0,0,0,1,1
"17",4,1,0,1,1,1
"18",0,0,0,0,0,0
"19",2,0,0,0,1,1
"20",3,0,1,1,1,0
"21",4,1,1,1,1,0
"22",1,0,1,0,0,0
"23",1,0,0,0,0,1
"24",2,0,1,1,0,0
"25",3,0,0,1,1,1
"26",2,1,0,0,1,0
"27",4,1,1,1,1,0
"28",3,1,0,1,1,0
"29",2,0,1,0,1,0
"30",2,0,1,1,0,0
"31",3,1,0,1,0,1
"32",5,1,1,1,1,1
"33",3,1,0,0,1,1
"34",3,0,1,1,0,1
"35",3,1,0,1,0,1
"36",4,1,1,1,0,1
"37",2,0,0,0,1,1
"38",1,0,0,0,1,0
"39",3,1,0,1,1,0
"40",3,1,1,0,1,0
"41",1,0,0,0,0,1
"42",4,1,1,0,1,1
"43",5,1,1,1,1,1
"44",3,0,0,1,1,1
"45",4,1,1,1,0,1
"46",2,0,0,0,1,1
"47",4,0,1,1,1,1
"48",3,1,1,0,1,0
"49",4,1,1,1,1,0
"50",4,1,1,1,1,0
