"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15"
"1",2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"2",5,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0
"3",4,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
"4",5,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0
"5",3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"6",5,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0
"7",5,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0
"8",4,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
"9",4,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
"10",3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
"11",6,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0
"12",7,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0
"13",6,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0
"14",4,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
"15",3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
"16",6,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0
"17",6,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0
"18",6,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0
"19",3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"20",4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"21",3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
"22",7,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0
"23",6,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0
"24",5,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
"25",3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"26",4,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"27",7,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0
"28",9,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0
"29",6,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0
"30",9,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0
"31",4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
"32",5,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0
"33",6,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0
"34",4,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
"35",5,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0
"36",5,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0
"37",5,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0
"38",5,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
"39",5,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
"40",3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
