"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15"
"1",4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"2",3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"3",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"4",4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"5",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"7",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"10",3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"11",4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"12",2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"13",3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"14",2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"15",3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"16",3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"17",3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"18",2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"19",2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"20",2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"21",3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"22",2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"23",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24",3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"25",3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"26",2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"27",3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"28",3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"29",3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"30",2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"31",4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"32",3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"33",2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"34",2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"35",2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"36",2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"37",3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"38",2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"39",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"40",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41",3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"42",3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"43",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"44",3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"45",3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"46",2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"47",4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"48",4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"49",2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"50",3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"51",4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"52",3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"53",4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"54",3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"55",3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"56",2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"57",3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"58",3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"59",2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"60",2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"61",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62",2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"63",3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"64",4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"65",3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"66",2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"67",4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"68",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"69",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"70",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"71",3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"72",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"73",5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"74",2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"75",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"76",4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"77",4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"78",2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"79",4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"80",2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"81",2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"82",3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"83",2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"84",2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"85",4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"86",4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"87",2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"88",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"89",2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"90",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"91",3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"92",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"94",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"95",3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"96",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"97",3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"98",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"99",2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"100",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
