"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",2,0,1,0,0,1
"2",4,1,1,0,1,1
"3",2,0,1,0,0,1
"4",3,1,1,1,0,0
"5",3,1,1,1,0,0
"6",3,0,1,1,0,1
"7",3,1,1,1,0,0
"8",2,0,0,1,0,1
"9",4,1,0,1,1,1
"10",1,1,0,0,0,0
"11",4,1,1,1,0,1
"12",5,1,1,1,1,1
"13",3,1,0,0,1,1
"14",2,1,0,1,0,0
"15",2,0,1,0,1,0
"16",2,0,0,0,1,1
"17",2,0,0,0,1,1
"18",4,1,1,1,1,0
"19",2,0,1,1,0,0
"20",3,1,0,1,1,0
"21",4,1,0,1,1,1
"22",5,1,1,1,1,1
"23",1,0,1,0,0,0
"24",1,1,0,0,0,0
"25",4,1,1,1,1,0
"26",2,1,0,1,0,0
"27",4,1,1,1,1,0
"28",3,0,0,1,1,1
"29",1,0,0,1,0,0
"30",3,1,1,0,1,0
"31",4,1,1,0,1,1
"32",4,1,1,0,1,1
"33",2,0,1,0,1,0
"34",4,1,1,0,1,1
"35",3,0,1,0,1,1
"36",2,1,0,1,0,0
"37",4,1,1,1,1,0
"38",3,1,1,0,0,1
"39",1,0,0,0,1,0
"40",4,1,1,1,1,0
"41",2,0,0,1,0,1
"42",2,1,0,0,0,1
"43",1,0,0,1,0,0
"44",1,1,0,0,0,0
"45",4,1,0,1,1,1
"46",4,1,1,1,0,1
"47",3,0,1,1,0,1
"48",2,0,0,1,0,1
"49",1,0,0,0,1,0
"50",3,0,1,0,1,1
"51",3,1,1,0,0,1
"52",4,1,1,1,0,1
"53",3,1,1,0,0,1
"54",3,0,1,1,0,1
"55",4,1,1,1,1,0
"56",4,0,1,1,1,1
"57",2,1,0,1,0,0
"58",2,0,0,1,0,1
"59",1,0,0,0,1,0
"60",4,1,1,1,1,0
"61",4,1,1,1,1,0
"62",3,1,1,1,0,0
"63",2,0,1,0,1,0
"64",2,0,1,0,1,0
"65",3,0,1,0,1,1
"66",3,0,0,1,1,1
"67",2,0,1,1,0,0
"68",2,0,0,1,0,1
"69",3,0,1,1,0,1
"70",4,1,0,1,1,1
"71",1,0,0,1,0,0
"72",4,1,1,1,1,0
"73",4,1,1,1,0,1
"74",3,0,1,1,1,0
"75",4,1,0,1,1,1
"76",3,1,0,1,1,0
"77",0,0,0,0,0,0
"78",3,0,0,1,1,1
"79",1,1,0,0,0,0
"80",2,1,0,0,0,1
"81",3,0,1,0,1,1
"82",4,0,1,1,1,1
"83",2,1,0,0,0,1
"84",3,1,0,1,1,0
"85",4,1,0,1,1,1
"86",3,0,1,1,1,0
"87",1,0,1,0,0,0
"88",3,1,0,1,0,1
"89",3,1,1,0,0,1
"90",1,0,1,0,0,0
"91",2,0,0,1,0,1
"92",1,0,0,1,0,0
"93",5,1,1,1,1,1
"94",2,1,0,0,1,0
"95",3,0,1,1,1,0
"96",1,0,1,0,0,0
"97",3,0,1,1,0,1
"98",3,1,0,1,0,1
"99",2,0,1,0,1,0
"100",1,0,0,0,1,0
