"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",0,0,0,0,0,0
"2",3,0,1,1,0,1
"3",3,0,0,1,1,1
"4",3,1,0,0,1,1
"5",1,0,0,0,1,0
"6",1,0,0,0,0,1
"7",4,1,1,1,1,0
"8",5,1,1,1,1,1
"9",5,1,1,1,1,1
"10",3,0,1,1,1,0
"11",3,1,0,1,1,0
"12",2,0,1,0,0,1
"13",2,1,0,0,0,1
"14",1,0,0,1,0,0
"15",2,0,1,0,1,0
"16",3,1,0,1,1,0
"17",4,1,1,1,1,0
"18",1,0,0,1,0,0
"19",2,0,1,0,0,1
"20",5,1,1,1,1,1
"21",4,0,1,1,1,1
"22",2,0,1,0,0,1
"23",3,0,1,1,0,1
"24",1,0,0,0,0,1
"25",3,1,1,1,0,0
"26",2,1,0,0,1,0
"27",5,1,1,1,1,1
"28",3,0,1,1,0,1
"29",1,0,0,0,1,0
"30",3,1,1,0,1,0
"31",3,1,1,0,0,1
"32",3,1,0,1,0,1
"33",1,0,0,0,0,1
"34",4,1,1,1,1,0
"35",3,0,1,1,0,1
"36",4,1,1,1,1,0
"37",4,1,1,1,1,0
"38",4,1,1,1,1,0
"39",2,0,0,1,1,0
"40",2,0,1,0,1,0
"41",3,0,1,1,0,1
"42",1,0,0,1,0,0
"43",2,1,0,0,1,0
"44",2,0,1,0,1,0
"45",2,0,0,1,0,1
"46",1,0,0,0,1,0
"47",2,0,1,0,0,1
"48",5,1,1,1,1,1
"49",2,1,1,0,0,0
"50",3,1,0,1,0,1
