"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15"
"1",5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"2",3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"3",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"6",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"8",2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9",4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"10",3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"11",2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"12",2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13",3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"14",3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"15",3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"16",4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"17",5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"18",2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"19",2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"20",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"22",4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"23",3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"24",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"25",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"26",3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"27",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28",5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"29",4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"30",2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"31",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"32",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"33",3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"34",2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"35",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"36",2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"37",2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"38",3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"39",2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"40",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"41",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"42",2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"43",2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"44",2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"45",2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"46",3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"47",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"48",5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"49",2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"50",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
