"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",12,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0
"2",4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
"3",11,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1
"4",7,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0
"5",11,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1
"6",9,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0
"7",11,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0
"8",11,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1
"9",7,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0
"10",13,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1
"11",7,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
"12",11,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1
"13",12,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0
"14",11,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0
"15",11,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0
"16",9,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0
"17",7,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0
"18",12,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0
"19",14,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1
"20",8,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0
"21",11,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1
"22",6,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"23",10,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0
"24",10,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0
"25",11,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0
"26",10,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1
"27",10,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0
"28",10,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1
"29",10,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0
"30",10,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1
"31",9,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1
"32",11,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1
"33",15,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1
"34",8,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0
"35",13,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1
"36",10,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0
"37",10,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0
"38",8,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0
"39",13,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,1
"40",11,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0
"41",14,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1
"42",10,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0
"43",15,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0
"44",9,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0
"45",6,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
"46",13,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,1,1
"47",8,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0
"48",7,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0
"49",12,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1
"50",10,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0
